variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
latest_weighted,round1_seed06_reach_x2,39,coordinate_accept,stribeck_speed_mps,0.03628739492559956,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,40,coordinate_accept,stribeck_speed_mps,0.03628733887666616,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,41,coordinate_accept,stribeck_speed_mps,0.03628728902489959,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,42,coordinate_accept,stribeck_speed_mps,0.03628724538102403,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.03628720795700956,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,44,coordinate_accept,stribeck_speed_mps,0.0362871767660699,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,45,coordinate_accept,stribeck_speed_mps,0.03628715182266041,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.036287133142476016,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03628712074244944,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,48,coordinate_accept,stribeck_speed_mps,0.03628711464074937,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,49,coordinate_accept,k3_radps,0.03628709631422205,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,50,coordinate_accept,k3_radps,0.03628709539137937,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,51,coordinate_accept,speed_fade_mps,0.036287090885219,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,52,coordinate_accept,rel_weight,0.036286878897286545,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.036286781176319303,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,54,coordinate_accept,stribeck_speed_mps,0.03628668870256435,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,55,coordinate_accept,stribeck_speed_mps,0.03628660148465714,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.03628651953232642,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.03628644285638968,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.03628637146874878,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,59,coordinate_accept,stribeck_speed_mps,0.036286305382385795,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.03628624461135891,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.036286189170798594,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.036286139076903874,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,63,coordinate_accept,stribeck_speed_mps,0.03628609434693887,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.03628605499922941,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,65,coordinate_accept,stribeck_speed_mps,0.03628602105315998,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,66,coordinate_accept,stribeck_speed_mps,0.03628599252917069,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03628596944875461,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.03628595183445519,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,69,coordinate_accept,stribeck_speed_mps,0.03628593970986395,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.03628593309961834,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.03628593202939983,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,72,coordinate_accept,k3_radps,0.0362859214736807,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,73,coordinate_accept,stribeck_speed_mps,0.036285920601540705,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,74,coordinate_accept,speed_fade_mps,0.03628591361421502,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,75,coordinate_accept,speed_fade_mps,0.03628591159119915,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03628591111369851,0.016461523177109954,reach_x2
latest_weighted,round1_seed06_reach_x2,77,shrink,,0.03628591111369851,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.0362859106863444,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,79,coordinate_accept,rel_weight,0.03628576641912092,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,80,coordinate_accept,stribeck_speed_mps,0.03628573274773113,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03628570055103215,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03628566983229448,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03628564059487577,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.036285612842220524,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03628558657786004,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,86,coordinate_accept,stribeck_speed_mps,0.03628556180541219,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.0362855385285813,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,88,coordinate_accept,stribeck_speed_mps,0.036285516751157994,0.009053837747410474,reach_x2
latest_weighted,round1_seed06_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.03628549647701902,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,0,coordinate_accept,k1,0.037176910665472476,3.5744219003882423,reach_x2
latest_weighted,round1_seed07_reach_x2,1,coordinate_accept,k1,0.037176909421476674,3.5744219003882423,reach_x2
latest_weighted,round1_seed07_reach_x2,2,coordinate_accept,stribeck_speed_mps,0.03642253905077059,3.5744219003882423,reach_x2
latest_weighted,round1_seed07_reach_x2,3,shrink,,0.03642253905077059,1.9659320452135336,reach_x2
latest_weighted,round1_seed07_reach_x2,4,coordinate_accept,stribeck_speed_mps,0.036352535381784436,1.9659320452135336,reach_x2
latest_weighted,round1_seed07_reach_x2,5,coordinate_accept,k3_radps,0.036335499241881904,1.9659320452135336,reach_x2
latest_weighted,round1_seed07_reach_x2,6,coordinate_accept,speed_fade_mps,0.03631082668765525,1.9659320452135336,reach_x2
latest_weighted,round1_seed07_reach_x2,7,shrink,,0.03631082668765525,1.0812626248674435,reach_x2
latest_weighted,round1_seed07_reach_x2,8,coordinate_accept,k3_radps,0.03629495535046471,1.0812626248674435,reach_x2
latest_weighted,round1_seed07_reach_x2,9,shrink,,0.03629495535046471,0.594694443677094,reach_x2
latest_weighted,round1_seed07_reach_x2,10,coordinate_accept,k3_radps,0.036292304754750065,0.594694443677094,reach_x2
latest_weighted,round1_seed07_reach_x2,11,shrink,,0.036292304754750065,0.32708194402240176,reach_x2
latest_weighted,round1_seed07_reach_x2,12,coordinate_accept,k3_radps,0.036291165622687374,0.32708194402240176,reach_x2
latest_weighted,round1_seed07_reach_x2,13,shrink,,0.036291165622687374,0.17989506921232096,reach_x2
latest_weighted,round1_seed07_reach_x2,14,coordinate_accept,k3_radps,0.03629090225222298,0.17989506921232096,reach_x2
latest_weighted,round1_seed07_reach_x2,15,coordinate_accept,speed_fade_mps,0.03629064995589509,0.17989506921232096,reach_x2
latest_weighted,round1_seed07_reach_x2,16,shrink,,0.03629064995589509,0.09894228806677655,reach_x2
latest_weighted,round1_seed07_reach_x2,17,coordinate_accept,k3_radps,0.036290573836249944,0.09894228806677655,reach_x2
latest_weighted,round1_seed07_reach_x2,18,shrink,,0.036290573836249944,0.0544182584367271,reach_x2
latest_weighted,round1_seed07_reach_x2,19,coordinate_accept,k3_radps,0.03629053714889707,0.0544182584367271,reach_x2
latest_weighted,round1_seed07_reach_x2,20,shrink,,0.03629053714889707,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,21,coordinate_accept,k3_radps,0.03629053417786006,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,22,coordinate_accept,speed_fade_mps,0.03629053361980864,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,23,coordinate_accept,rel_weight,0.036289690660247655,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,24,coordinate_accept,stribeck_speed_mps,0.036289411820255746,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,25,coordinate_accept,stribeck_speed_mps,0.03628915453339236,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,26,coordinate_accept,stribeck_speed_mps,0.03628891874253124,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,27,coordinate_accept,stribeck_speed_mps,0.03628870440506302,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,28,coordinate_accept,stribeck_speed_mps,0.03628851149286605,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,29,coordinate_accept,stribeck_speed_mps,0.03628833999227472,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,30,coordinate_accept,stribeck_speed_mps,0.03628818990404631,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,31,coordinate_accept,stribeck_speed_mps,0.03628806124332691,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,32,coordinate_accept,stribeck_speed_mps,0.0362879540396173,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,33,coordinate_accept,stribeck_speed_mps,0.0362878683367393,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,34,coordinate_accept,stribeck_speed_mps,0.03628780419280337,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,35,coordinate_accept,stribeck_speed_mps,0.03628776168017803,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,36,coordinate_accept,stribeck_speed_mps,0.03628774088546153,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,37,coordinate_accept,k3_radps,0.03628765042702505,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,38,coordinate_accept,k3_radps,0.03628761630963079,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,39,coordinate_accept,speed_fade_mps,0.03628761472903928,0.029930042140199908,reach_x2
latest_weighted,round1_seed07_reach_x2,40,shrink,,0.03628761472903928,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,41,coordinate_accept,speed_fade_mps,0.03628761361609078,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,42,coordinate_accept,rel_weight,0.03628721702884853,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,43,coordinate_accept,stribeck_speed_mps,0.03628712245992944,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,44,coordinate_accept,stribeck_speed_mps,0.03628703348941281,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,45,coordinate_accept,stribeck_speed_mps,0.03628695012410219,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,46,coordinate_accept,stribeck_speed_mps,0.036286872371962604,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03628680024211668,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,48,coordinate_accept,stribeck_speed_mps,0.03628673374484082,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,49,coordinate_accept,stribeck_speed_mps,0.03628667289156156,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,50,coordinate_accept,stribeck_speed_mps,0.03628661769485199,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,51,coordinate_accept,stribeck_speed_mps,0.03628656816842843,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,52,coordinate_accept,stribeck_speed_mps,0.03628652432714715,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,53,coordinate_accept,stribeck_speed_mps,0.036286486187001296,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,54,coordinate_accept,stribeck_speed_mps,0.03628645376511798,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,55,coordinate_accept,stribeck_speed_mps,0.036286427079755504,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.03628640615030078,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.036286390997266924,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,58,coordinate_accept,stribeck_speed_mps,0.03628638164229103,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,59,coordinate_accept,stribeck_speed_mps,0.0362863781081321,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,60,coordinate_accept,k3_radps,0.036286355527223244,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,61,coordinate_accept,k3_radps,0.03628635031070628,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.03628635002865529,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,63,coordinate_accept,speed_fade_mps,0.03628634514476036,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.03628634470608772,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,65,coordinate_accept,speed_fade_mps,0.036286344037132975,0.016461523177109954,reach_x2
latest_weighted,round1_seed07_reach_x2,66,shrink,,0.036286344037132975,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,67,coordinate_accept,speed_fade_mps,0.036286343793996756,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.03628634348656548,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,69,coordinate_accept,rel_weight,0.036286099051578105,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,70,coordinate_accept,stribeck_speed_mps,0.036286066538990865,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.03628603560191003,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,72,coordinate_accept,stribeck_speed_mps,0.03628600624318516,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,73,coordinate_accept,stribeck_speed_mps,0.036285978465760385,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.03628595227267417,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.03628592766705923,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.0362859046521423,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,77,coordinate_accept,stribeck_speed_mps,0.03628588323124402,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.03628586340777878,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,79,coordinate_accept,stribeck_speed_mps,0.03628584518525453,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,80,coordinate_accept,stribeck_speed_mps,0.03628582856727272,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03628581355752809,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.03628580015980859,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03628578837799523,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,84,coordinate_accept,stribeck_speed_mps,0.036285778216061985,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03628576967807567,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,86,coordinate_accept,stribeck_speed_mps,0.036285762768195826,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.036285757490674676,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,88,coordinate_accept,stribeck_speed_mps,0.03628575384985696,0.009053837747410474,reach_x2
latest_weighted,round1_seed07_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.03628575185017988,0.009053837747410474,reach_x2
latest_weighted,round1_seed08_reach_x2,0,coordinate_accept,delta_k,0.037145221833794144,3.5744219003882423,reach_x2
