segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_000031,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,21,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,245,"[0.19, 0.19]",1,0.19,0.19,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0,0.0,23800,24245,37267764,37720509,0.45274499999999995,23801,24045,37269441,37514760,last row of preceding reliable stationary run; rows=201; row_index=23600..23800,first reliable stationary run after active command; rows=200; row_index=24046..24245,reliable_stationary,
ofnis_000032,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,22,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,243,"[-0.19, -0.19]",1,0.19,0.19,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,0.0,0.0,24245,24689,37720509,38168032,0.447523,24246,24488,37722138,37965463,last row of preceding reliable stationary run; rows=200; row_index=24046..24245,first reliable stationary run after active command; rows=201; row_index=24489..24689,reliable_stationary,
ofnis_000033,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,23,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,247,"[0.19, 0.19]",1,0.19,0.19,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0,0.0,24689,25137,38168032,38620926,0.45289399999999996,24690,24936,38169039,38416389,last row of preceding reliable stationary run; rows=201; row_index=24489..24689,first reliable stationary run after active command; rows=201; row_index=24937..25137,reliable_stationary,
ofnis_000034,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,24,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,245,"[-0.19, -0.19]",1,0.19,0.19,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,0.0,0.0,25137,25582,38620926,39070472,0.449546,25138,25382,38622604,38868034,last row of preceding reliable stationary run; rows=201; row_index=24937..25137,first reliable stationary run after active command; rows=200; row_index=25383..25582,reliable_stationary,
ofnis_000035,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,25,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,246,"[0.19, 0.19]",1,0.19,0.19,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0,0.0,25582,26029,39070472,39520740,0.450268,25583,25828,39072103,39318304,last row of preceding reliable stationary run; rows=200; row_index=25383..25582,first reliable stationary run after active command; rows=201; row_index=25829..26029,reliable_stationary,
ofnis_000036,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,26,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,248,"[-0.19, -0.19]",1,0.19,0.19,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,0.0,0.0,26029,26477,39520740,39976338,0.455598,26030,26277,39521746,39770078,last row of preceding reliable stationary run; rows=201; row_index=25829..26029,first reliable stationary run after active command; rows=200; row_index=26278..26477,reliable_stationary,
ofnis_000037,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,27,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,243,"[0.19, 0.19]",1,0.19,0.19,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0,0.0,26477,26921,39976338,40423763,0.44742499999999996,26478,26720,39977341,40221252,last row of preceding reliable stationary run; rows=200; row_index=26278..26477,first reliable stationary run after active command; rows=201; row_index=26721..26921,reliable_stationary,
ofnis_000038,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,28,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,248,"[-0.19, -0.19]",1,0.19,0.19,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,0.0,0.0,26921,27369,40423763,40875435,0.45167199999999996,26922,27169,40424765,40672998,last row of preceding reliable stationary run; rows=201; row_index=26721..26921,first reliable stationary run after active command; rows=200; row_index=27170..27369,reliable_stationary,
ofnis_000039,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,29,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,246,"[0.19, 0.19]",1,0.19,0.19,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0,0.0,27369,27816,40875435,41326638,0.45120299999999997,27370,27615,40877066,41123473,last row of preceding reliable stationary run; rows=200; row_index=27170..27369,first reliable stationary run after active command; rows=201; row_index=27616..27816,reliable_stationary,
ofnis_000040,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,30,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,0.800000011920929,247,"[-0.19, -0.19]",1,0.19,0.19,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,-0.1899999976158142,0.0,0.0,27816,28263,41326638,41776562,0.449924,27817,28063,41327739,41575137,last row of preceding reliable stationary run; rows=201; row_index=27616..27816,first reliable stationary run after active command; rows=200; row_index=28064..28263,reliable_stationary,
ofnis_000041,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,31,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,248,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,28263,28712,41776562,42231466,0.454904,28264,28511,41777568,42025887,last row of preceding reliable stationary run; rows=200; row_index=28064..28263,first reliable stationary run after active command; rows=201; row_index=28512..28712,reliable_stationary,
ofnis_000042,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,32,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,244,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,28712,29157,42231466,42680496,0.44903,28713,28956,42232990,42477462,last row of preceding reliable stationary run; rows=201; row_index=28512..28712,first reliable stationary run after active command; rows=201; row_index=28957..29157,reliable_stationary,
ofnis_000043,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,33,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,29157,29604,42680496,43130820,0.450324,29158,29403,42682127,42928370,last row of preceding reliable stationary run; rows=201; row_index=28957..29157,first reliable stationary run after active command; rows=201; row_index=29404..29604,reliable_stationary,
ofnis_000044,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,34,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,248,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,29604,30052,43130820,43582624,0.451804,29605,29852,43131826,43380108,last row of preceding reliable stationary run; rows=201; row_index=29404..29604,first reliable stationary run after active command; rows=200; row_index=29853..30052,reliable_stationary,
ofnis_000045,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,35,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,30052,30499,43582624,44033148,0.450524,30053,30298,43584298,43830638,last row of preceding reliable stationary run; rows=200; row_index=29853..30052,first reliable stationary run after active command; rows=201; row_index=30299..30499,reliable_stationary,
ofnis_000046,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,36,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,247,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,30499,30947,44033148,44484874,0.45172599999999996,30500,30746,44034154,44281384,last row of preceding reliable stationary run; rows=201; row_index=30299..30499,first reliable stationary run after active command; rows=201; row_index=30747..30947,reliable_stationary,
ofnis_000047,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,37,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,30947,31394,44484874,44936656,0.45178199999999996,30948,31193,44486508,44732828,last row of preceding reliable stationary run; rows=201; row_index=30747..30947,first reliable stationary run after active command; rows=201; row_index=31194..31394,reliable_stationary,
ofnis_000048,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,38,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,31394,31841,44936656,45387077,0.45042099999999996,31395,31640,44938272,45184583,last row of preceding reliable stationary run; rows=201; row_index=31194..31394,first reliable stationary run after active command; rows=184; row_index=31658..31841,reliable_stationary,
ofnis_000049,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,39,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,247,"[0.2, 0.2]",1,0.2,0.2,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.0,0.0,31841,32289,45387077,45838587,0.45150999999999997,31842,32088,45388082,45635323,last row of preceding reliable stationary run; rows=184; row_index=31658..31841,first reliable stationary run after active command; rows=180; row_index=32110..32289,reliable_stationary,
ofnis_000050,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,40,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,0.800000011920929,246,"[-0.2, -0.2]",1,0.2,0.2,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,-0.20000000298023224,0.0,0.0,32289,32735,45838587,46289851,0.451264,32290,32535,45840260,46086601,last row of preceding reliable stationary run; rows=180; row_index=32110..32289,first reliable stationary run after active command; rows=200; row_index=32536..32735,reliable_stationary,
ofnis_000051,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,41,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,246,"[0.21, 0.21]",1,0.21,0.21,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.0,0.0,32735,33182,46289851,46740268,0.45041699999999996,32736,32981,46291479,46537603,last row of preceding reliable stationary run; rows=200; row_index=32536..32735,first reliable stationary run after active command; rows=201; row_index=32982..33182,reliable_stationary,
ofnis_000052,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,42,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,248,"[-0.21, -0.21]",1,0.21,0.21,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,0.0,0.0,33182,33631,46740268,47195624,0.455356,33183,33430,46741273,46989616,last row of preceding reliable stationary run; rows=201; row_index=32982..33182,first reliable stationary run after active command; rows=201; row_index=33431..33631,reliable_stationary,
ofnis_000053,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,43,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,244,"[0.21, 0.21]",1,0.21,0.21,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.0,0.0,33631,34075,47195624,47643331,0.44770699999999997,33632,33875,47196724,47440921,last row of preceding reliable stationary run; rows=201; row_index=33431..33631,first reliable stationary run after active command; rows=200; row_index=33876..34075,reliable_stationary,
ofnis_000054,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,44,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,247,"[-0.21, -0.21]",1,0.21,0.21,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,0.0,0.0,34075,34522,47643331,48093853,0.450522,34076,34322,47644807,47892088,last row of preceding reliable stationary run; rows=200; row_index=33876..34075,first reliable stationary run after active command; rows=200; row_index=34323..34522,reliable_stationary,
ofnis_000055,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,45,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,248,"[0.21, 0.21]",1,0.21,0.21,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.0,0.0,34522,34970,48093853,48545525,0.45167199999999996,34523,34770,48094857,48343105,last row of preceding reliable stationary run; rows=200; row_index=34323..34522,first reliable stationary run after active command; rows=200; row_index=34771..34970,reliable_stationary,
ofnis_000056,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,46,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,246,"[-0.21, -0.21]",1,0.21,0.21,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,0.0,0.0,34970,35416,48545525,48995309,0.44978399999999996,34971,35216,48547202,48793440,last row of preceding reliable stationary run; rows=200; row_index=34771..34970,first reliable stationary run after active command; rows=200; row_index=35217..35416,reliable_stationary,
ofnis_000057,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,47,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,248,"[0.21, 0.21]",1,0.21,0.21,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.0,0.0,35416,35865,48995309,49450369,0.45505999999999996,35417,35664,48996309,49244627,last row of preceding reliable stationary run; rows=200; row_index=35217..35416,first reliable stationary run after active command; rows=201; row_index=35665..35865,reliable_stationary,
ofnis_000058,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,48,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,244,"[-0.21, -0.21]",1,0.21,0.21,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,0.0,0.0,35865,36310,49450369,49899735,0.449366,35866,36109,49451995,49696267,last row of preceding reliable stationary run; rows=201; row_index=35665..35865,first reliable stationary run after active command; rows=201; row_index=36110..36310,reliable_stationary,
ofnis_000059,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,49,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,246,"[0.21, 0.21]",1,0.21,0.21,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.21000000834465027,0.0,0.0,36310,36756,49899735,50349300,0.449565,36311,36556,49901409,50147661,last row of preceding reliable stationary run; rows=201; row_index=36110..36310,first reliable stationary run after active command; rows=200; row_index=36557..36756,reliable_stationary,
ofnis_000060,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,50,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,0.800000011920929,248,"[-0.21, -0.21]",1,0.21,0.21,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,-0.21000000834465027,0.0,0.0,36756,37204,50349300,50801819,0.452519,36757,37004,50350305,50598765,last row of preceding reliable stationary run; rows=200; row_index=36557..36756,first reliable stationary run after active command; rows=200; row_index=37005..37204,reliable_stationary,
ofnis_000061,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,51,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,0.800000011920929,246,"[0.22, 0.22]",1,0.22,0.22,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.0,0.0,37204,37651,50801819,51253190,0.45137099999999997,37205,37450,50803448,51049613,last row of preceding reliable stationary run; rows=200; row_index=37005..37204,first reliable stationary run after active command; rows=201; row_index=37451..37651,reliable_stationary,
ofnis_000062,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,52,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,0.800000011920929,247,"[-0.22, -0.22]",1,0.22,0.22,-0.2199999988079071,-0.2199999988079071,-0.2199999988079071,-0.2199999988079071,0.0,0.0,37651,38098,51253190,51703906,0.450716,37652,37898,51254815,51502124,last row of preceding reliable stationary run; rows=201; row_index=37451..37651,first reliable stationary run after active command; rows=200; row_index=37899..38098,reliable_stationary,
ofnis_000063,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,53,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,0.800000011920929,248,"[0.22, 0.22]",1,0.22,0.22,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.0,0.0,38098,38546,51703906,52155444,0.451538,38099,38346,51704912,51953170,last row of preceding reliable stationary run; rows=200; row_index=37899..38098,first reliable stationary run after active command; rows=200; row_index=38347..38546,reliable_stationary,
ofnis_000064,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,54,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,0.800000011920929,246,"[-0.22, -0.22]",1,0.22,0.22,-0.2199999988079071,-0.2199999988079071,-0.2199999988079071,-0.2199999988079071,0.0,0.0,38546,38993,52155444,52606227,0.450783,38547,38792,52157122,52403394,last row of preceding reliable stationary run; rows=200; row_index=38347..38546,first reliable stationary run after active command; rows=201; row_index=38793..38993,reliable_stationary,
ofnis_000065,mmlog_decode_2026-04-10_18-33-52,TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,55,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,0.800000011920929,247,"[0.22, 0.22]",1,0.22,0.22,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.2199999988079071,0.0,0.0,38993,39441,52606227,53058424,0.45219699999999996,38994,39240,52607232,52854541,last row of preceding reliable stationary run; rows=201; row_index=38793..38993,first reliable stationary run after active command; rows=201; row_index=39241..39441,reliable_stationary,
