master_time_us,control_tick_sequence,dt_us,section_id,primitive_id,primitive_family,direction_id,phase_id,speed_bin,start_marker_id,mirrored,repeat_index,progress_norm,mode_flags,clipping_flags,saturation_flags,logger_flags,watchdog_flags,measurement_flags,pose_x_m,pose_y_m,pose_yaw_rad,measured_linear_speed_mps,measured_angular_speed_radps,cmd_linear_mps,cmd_angular_radps,left_drive_command,right_drive_command,left_feedforward_command,right_feedforward_command,left_feedback_command,right_feedback_command,left_target_velocity_mps,right_target_velocity_mps,left_launch_assist_floor,right_launch_assist_floor,encoder_timestamp_us,left_encoder_count,right_encoder_count,left_encoder_omega_radps,right_encoder_omega_radps,left_encoder_distance_m,right_encoder_distance_m,left_encoder_velocity_mps,right_encoder_velocity_mps,imu_timestamp_us,imu_status,imu_interrupt_high,accel_bias_valid,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_temp,gyro_raw_radps,gyro_bias_radps,gyro_radps,accel_body_x_mps2,accel_body_y_mps2,planar_accel_mps2,front_timestamp_us,left_timestamp_us,right_timestamp_us,front_left_obs_class,front_right_obs_class,left_obs_class,right_obs_class,front_left_obs_rho_m,front_right_obs_rho_m,left_obs_rho_m,right_obs_rho_m,front_left_obs_confidence,front_right_obs_confidence,left_obs_confidence,right_obs_confidence,fan_duty_cycle
32354068,228,1011,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715159177780151,0.0,-0.02080477587878704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32354069,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32354572,3,0,1,-15,-92,-18,164,99,3599,-7967,-0.021991148591041565,-0.0011863734107464552,-0.02080477587878704,0.2559840679168701,0.1244448870420456,0.2846302390098572,32354392,32354616,32354689,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32355083,229,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715162754058838,0.0,-0.02807888761162758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32355084,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32355587,3,0,1,-3,-87,-24,93,110,3793,-7967,-0.02932153083384037,-0.0012426438042894006,-0.02807888761162758,0.08592145889997482,0.15046440064907074,0.17326867580413818,32355407,32355631,32355704,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32356092,230,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715144872665405,0.0,-0.00973342452198267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32356093,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32356596,3,0,1,5,-14,-9,-4,81,4046,-7967,-0.010995574295520782,-0.0012621496571227908,-0.00973342452198267,-0.14588996767997742,0.08091039955615997,0.1668243706226349,32356417,32356640,32356714,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32357107,231,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715126991271973,0.0,0.008575347252190113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32357108,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32357611,3,0,1,1,84,6,-59,36,4150,-7967,0.0073303827084600925,-0.0012449646601453424,0.008575347252190113,-0.2769402265548706,-0.026713090017437935,0.2782256007194519,32357431,32357655,32357728,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32358116,232,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715116262435913,0.0,0.023189641535282135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32358117,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32358620,3,0,1,16,109,18,-32,-5,4079,-7967,0.021991148591041565,-0.0011984924785792828,0.023189641535282135,-0.21190935373306274,-0.12456918507814407,0.24581101536750793,32358441,32358665,32358739,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32359130,233,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715116262435913,0.0,0.02192397601902485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32359131,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32359635,3,0,1,17,73,17,61,-16,3894,-7967,0.02076941914856434,-0.0011545566376298666,0.02192397601902485,0.010601903311908245,-0.15058845281600952,0.15096120536327362,32359455,32359679,32359752,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32360140,234,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500239312648773,0.22484007477760315,1.5715124607086182,0.0,0.004810108803212643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32360141,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32360644,3,0,1,-8,4,3,144,26,3655,-7967,0.0036651913542300463,-0.0011449172161519527,0.004810108803212643,0.20878778398036957,-0.0499897375702858,0.21468888223171234,32360465,32360689,32360763,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32361154,235,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500227391719818,0.22484007477760315,1.5715141296386719,0.0,-0.0159273911267519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32361155,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32361659,3,0,1,-19,-82,-14,167,84,3574,-7967,-0.01710422709584236,-0.00117683585267514,-0.0159273911267519,0.26329505443573,0.08861637860536575,0.27780774235725403,32361479,32361703,32361776,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32362164,236,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.57151460647583,0.0,-0.02564983256161213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32362164,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32362667,3,0,1,-7,-101,-22,110,106,3764,-7967,-0.02687807008624077,-0.001228238339535892,-0.02564983256161213,0.12665033340454102,0.1409759670495987,0.1895112842321396,32362488,32362712,32362786,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32363178,237,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715137720108032,0.0,-0.007309227250516415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32363179,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32363682,3,0,1,3,-39,-7,16,81,4025,-7967,-0.00855211354792118,-0.0012428861809894443,-0.007309227250516415,-0.09807844460010529,0.08099308609962463,0.127197727560997,32363502,32363726,32363799,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32364187,238,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715126991271973,0.0,0.007336835376918316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32364187,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32364690,3,0,1,4,66,5,-49,35,4154,-7967,0.006108652334660292,-0.001228183158673346,0.007336835376918316,-0.25310471653938293,-0.02901860885322094,0.25476276874542236,32364511,32364735,32364809,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32365195,239,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715118646621704,0.0,0.01829574629664421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32365195,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32365699,7,0,1,8,119,14,-41,-6,4105,-7979,0.01710422709584236,-0.0011915183858945966,0.01829574629664421,-0.23349419236183167,-0.1268700808286667,0.2657358646392822,32365520,32365744,32365817,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32366209,240,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715117454528809,0.0,0.019478440284729004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32366210,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32366714,3,0,1,15,83,15,47,-20,3924,-7979,0.018325956538319588,-0.0011524835135787725,0.019478440284729004,-0.0228799507021904,-0.16004885733127594,0.16167600452899933,32366534,32366758,32366831,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32367217,241,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.571512222290039,0.0,0.008465901017189026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32367218,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32367722,3,0,1,-13,24,6,137,18,3694,-7979,0.0073303827084600925,-0.001135517843067646,0.008465901017189026,0.19208915531635284,-0.06898336112499237,0.2041003257036209,32367542,32367766,32367840,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32368232,242,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715138912200928,0.0,-0.014717483893036842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32368233,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32368736,3,0,1,-25,-67,-13,168,89,3592,-7979,-0.015882495790719986,-0.0011650117812678218,-0.014717483893036842,0.26573407649993896,0.10070522874593735,0.2841762602329254,32368557,32368781,32368855,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32369241,243,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.57151460647583,0.0,-0.028100205585360527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32369242,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32369745,3,0,1,-15,-104,-24,122,124,3731,-7979,-0.02932153083384037,-0.0012213248992338777,-0.028100205585360527,0.15535292029380798,0.18408513069152832,0.24087727069854736,32369566,32369789,32369862,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32370255,244,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715131759643555,0.0,-0.013412561267614365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32370255,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32370758,3,0,1,3,-54,-12,29,100,3979,-7979,-0.014660765416920185,-0.001248203800059855,-0.013412561267614365,-0.06704522669315338,0.1264040321111679,0.14308403432369232,32370579,32370803,32370876,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32371262,245,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715121030807495,0.0,0.009780717082321644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32371263,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32371766,3,0,1,19,38,7,-51,52,4130,-7979,0.00855211354792118,-0.0012286031851544976,0.009780717082321644,-0.25795412063598633,0.011525456793606281,0.2582114636898041,32371587,32371811,32371884,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32372275,246,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715118646621704,0.0,0.013419016264379025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32372276,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32372779,3,0,1,15,119,10,-59,6,4108,-7979,0.012217304669320583,-0.0012017113622277975,0.013419016264379025,-0.2765424847602844,-0.09834729880094528,0.29350972175598145,32372599,32372824,32372898,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32373284,247,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715118646621704,0.0,0.01339217834174633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32373285,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32373788,3,0,1,23,99,10,24,-22,3939,-7979,0.012217304669320583,-0.0011748733231797814,0.01339217834174633,-0.07778234034776688,-0.16501565277576447,0.182428777217865,32373609,32373833,32373906,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32374298,248,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715121030807495,0.0,0.009707532823085785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32374298,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32374802,3,0,1,-1,35,7,129,3,3715,-7979,0.00855211354792118,-0.001155419391579926,0.009707532823085785,0.17311708629131317,-0.10498467832803726,0.2024630904197693,32374623,32374847,32374921,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32375307,249,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715134143829346,0.0,-0.008601187728345394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32375308,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32375811,3,0,1,-23,-53,-8,177,69,3593,-7979,-0.009773843921720982,-0.0011726563097909093,-0.008601187728345394,0.287396639585495,0.05283572897315025,0.29221299290657043,32375632,32375856,32375930,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32376320,250,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.57151460647583,0.0,-0.024434717372059822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32376321,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32376824,3,0,1,-11,-108,-21,144,109,3673,-7979,-0.025656340643763542,-0.0012216237373650074,-0.024434717372059822,0.20801666378974915,0.14825153350830078,0.2554396986961365,32376645,32376869,32376942,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32377329,251,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715142488479614,0.0,-0.017070123925805092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32377330,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32377833,3,0,1,-6,-68,-15,59,96,3907,-7979,-0.018325956538319588,-0.0012558323796838522,-0.017070123925805092,0.004617440048605204,0.11691053211688995,0.11700168251991272,32377653,32377877,32377951,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32378343,252,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.571512222290039,0.0,0.0036918949335813522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32378344,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32378847,3,0,1,15,14,2,-27,56,4107,-7979,0.0024434609804302454,-0.001248433836735785,0.0036918949335813522,-0.20076297223567963,0.02115524560213089,0.2018744945526123,32378668,32378892,32378965,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32379353,253,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715110301971436,0.0,0.019535241648554802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32379354,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32379857,3,0,1,18,101,15,-59,10,4129,-7979,0.018325956538319588,-0.0012092851102352142,0.019535241648554802,-0.2767786383628845,-0.08873677998781204,0.2906555235385895,32379678,32379901,32379975,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32380369,254,1016,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.571510910987854,0.0,0.020715458318591118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32380370,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32380873,3,0,1,18,106,16,4,-23,3997,-7979,0.019547687843441963,-0.0011677711736410856,0.020715458318591118,-0.12577874958515167,-0.16736452281475067,0.20935897529125214,32380694,32380918,32380992,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32381380,255,1011,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715112686157227,0.0,0.013358306139707565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32381381,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32381885,7,0,1,2,48,10,109,-3,3792,-7952,0.012217304669320583,-0.0011410010047256947,0.013358306139707565,0.12521667778491974,-0.11926906555891037,0.17292869091033936,32381705,32381929,32382003,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32382391,256,1011,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715125799179077,0.0,-0.004957715980708599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32382392,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32382896,3,0,1,-33,-28,-5,171,62,3635,-7952,-0.006108652334660292,-0.0011509363539516926,-0.004957715980708599,0.2730245292186737,0.03619188070297241,0.2754128873348236,32382716,32382940,32383014,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32383408,257,1017,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.571514368057251,0.0,-0.025675678625702858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32383409,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32383912,3,0,1,-17,-100,-22,152,110,3650,-7952,-0.02687807008624077,-0.0012023906456306577,-0.025675678625702858,0.22710581123828888,0.15074525773525238,0.27258244156837463,32383732,32383956,32384029,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32384418,258,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715142488479614,0.0,-0.021966468542814255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32384419,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32384922,3,0,1,-5,-80,-19,70,108,3861,-7952,-0.02321287989616394,-0.0012464117025956511,-0.021966468542814255,0.030832525342702866,0.14566770195960999,0.1488950103521347,32384743,32384967,32385040,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32385434,259,1016,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500179708003998,0.22484007477760315,1.5715131759643555,0.0,0.001243918901309371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32385435,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32385938,3,0,1,10,3,0,-20,68,4098,-7952,0.0,-0.001243918901309371,0.001243918901309371,-0.18415245413780212,0.049854885786771774,0.19078165292739868,32385758,32385982,32386055,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32386444,260,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715121030807495,0.0,0.015872875228524208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32386444,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32386947,3,0,1,34,81,12,-63,19,4150,-7952,0.014660765416920185,-0.0012121095787733793,0.015872875228524208,-0.2864697575569153,-0.06725864857435226,0.2942594885826111,32386768,32386991,32387064,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32387459,261,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715115070343018,0.0,0.024376139044761658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32387459,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32387963,3,0,1,25,112,19,-15,-19,4029,-7952,0.02321287989616394,-0.0011632596142590046,0.024376139044761658,-0.17127105593681335,-0.15786953270435333,0.23293039202690125,32387783,32388007,32388080,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32388468,262,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715116262435913,0.0,0.021888813003897667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32388469,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32388973,3,0,1,17,55,17,86,-11,3825,-7952,0.02076941914856434,-0.0011193943209946156,0.021888813003897667,0.07026323676109314,-0.1384495049715042,0.15525846183300018,32388793,32389017,32389090,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32389484,263,1016,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715142488479614,0.0,-0.004979279357939959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32389484,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32389988,3,0,1,-13,-12,-5,162,45,3633,-7952,-0.006108652334660292,-0.0011293728603050113,-0.004979279357939959,0.2516135275363922,-0.004442539997398853,0.2516527473926544,32389809,32390033,32390106,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32390493,264,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715159177780151,0.0,-0.028135772794485092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32390494,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32390998,3,0,1,-19,-83,-24,165,98,3595,-7952,-0.02932153083384037,-0.0011857572244480252,-0.028135772794485092,0.2582744061946869,0.122132308781147,0.2856955826282501,32390818,32391042,32391115,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32391508,265,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.571515679359436,0.0,-0.025640927255153656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32391509,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32392012,3,0,1,-2,-94,-22,91,110,3789,-7952,-0.02687807008624077,-0.0012371418997645378,-0.025640927255153656,0.08104310184717178,0.15054446458816528,0.1709725707769394,32391832,32392057,32392131,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32392517,266,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715147256851196,0.0,-0.004861767403781414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32392518,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32393021,3,0,1,2,-13,-5,-2,73,4055,-7952,-0.006108652334660292,-0.0012468849308788776,-0.004861767403781414,-0.14120642840862274,0.0618860200047493,0.15417242050170898,32392841,32393065,32393138,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32393531,267,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715131759643555,0.0,0.01709512248635292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32393532,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32394035,3,0,1,29,66,13,-59,21,4154,-7952,0.015882495790719986,-0.0012126262299716473,0.01709512248635292,-0.27704212069511414,-0.06241568550467491,0.28398603200912476,32393855,32394079,32394152,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32394539,268,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715129375457764,0.0,0.021938081830739975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32394540,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32395044,3,0,1,32,105,17,-34,-20,4079,-7952,0.02076941914856434,-0.001168662216514349,0.021938081830739975,-0.21678712964057922,-0.16020037233829498,0.2695567011833191,32394864,32395088,32395161,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
32395554,269,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.22500181198120117,0.22484007477760315,1.5715131759643555,0.0,0.01945563033223152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32395554,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,32396058,3,0,1,21,74,15,66,-19,3900,-7952,0.018325956538319588,-0.0011296729790046811,0.01945563033223152,0.022450143471360207,-0.15749193727970123,0.1590839922428131,32395879,32396103,32396176,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
