vbar_rel_bin_mps,vbar_lat_bin_mps,vbar_yaw_bin_mps,yaw_rate_bin_radps,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
0.15,0.00,0.00,-0.50,3682,37,competition_aux;competition_diag;open_floor,-0.023530822,-0.024881741,-0.023183171,0.064572488,0.039855890,0.079644175,-0.023530822,-0.024881741,-0.023183171,0.148543281,0.005837896,0.017737085,1.183182087,0.612982075,0.254752852
0.15,0.00,0.00,0.00,11272,41,competition_aux;competition_diag;open_floor,0.008459187,0.011615871,0.010000281,0.060690683,0.043432258,0.086701641,-0.006678729,-0.006344934,-0.006789468,0.149996865,0.001415204,0.004299768,1.047036729,0.480926189,0.191181689
0.15,0.00,0.00,0.50,4072,38,competition_aux;competition_diag;open_floor,0.024062436,0.029113557,0.024029584,0.060874248,0.036915272,0.077358674,-0.024062436,-0.029113557,-0.024029584,0.148623669,0.005815974,0.017670479,1.138392333,0.572445972,0.217337917
0.15,0.00,0.05,-0.50,2044,34,competition_aux;competition_diag;open_floor,-0.028943851,-0.029121067,-0.028010893,0.070484971,0.044742919,0.090229925,-0.028943851,-0.029121067,-0.028010893,0.147866320,0.009652027,0.029325432,1.277124840,0.678571429,0.240704501
0.15,0.00,0.05,-1.00,4039,35,competition_aux;competition_diag;open_floor,-0.028836136,-0.028563299,-0.026536837,0.077601714,0.052528216,0.102987059,-0.028836136,-0.028563299,-0.026536837,0.149672677,0.014351074,0.043602390,1.358451729,0.758356029,0.249566724
0.15,0.00,0.05,-1.50,4390,34,competition_aux;competition_diag;open_floor,-0.058971503,-0.094222816,-0.065423673,0.093399734,0.031102589,0.116580944,-0.058971503,-0.094222816,-0.065423673,0.142417550,0.022171303,0.067362328,1.363892813,0.908883827,0.131890661
0.15,0.00,0.05,0.50,2059,32,competition_aux;competition_diag;open_floor,0.029806383,0.034732326,0.030119424,0.069887190,0.042950872,0.087500620,-0.029806383,-0.034732326,-0.030119424,0.148843901,0.009600082,0.029167609,1.301804378,0.703254007,0.251578436
0.15,0.00,0.05,1.00,4186,30,competition_aux;competition_diag;open_floor,0.029281170,0.033463796,0.028511533,0.074989863,0.051368729,0.103565531,-0.029281170,-0.033463796,-0.028511533,0.149865726,0.014373861,0.043671621,1.395585622,0.761825131,0.262302914
0.15,0.00,0.05,1.50,3786,35,competition_aux;competition_diag;open_floor,0.054464185,0.070304756,0.059466275,0.087142660,0.049163892,0.119034666,-0.054464185,-0.070304756,-0.059466275,0.143029395,0.022090708,0.067117461,1.378147546,0.883518225,0.132857898
0.15,0.00,0.10,-1.50,374,31,competition_aux;competition_diag;open_floor,-0.062851350,-0.102034001,-0.071322031,0.095269756,0.020742186,0.105873781,-0.062851350,-0.102034001,-0.071322031,0.145032277,0.024844809,0.075485154,1.377704135,0.925133690,0.088235294
0.15,0.00,0.10,1.50,327,27,competition_aux;competition_diag;open_floor,0.079459379,0.108315175,0.087732526,0.096672639,0.014601699,0.076512577,-0.079459379,-0.108315175,-0.087732526,0.144166075,0.024843306,0.075480587,1.411008794,0.951070336,0.055045872
0.15,0.05,0.10,-1.50,924,33,competition_aux;competition_diag;open_floor,-0.072031775,-0.107785936,-0.081989769,0.099073493,0.012638405,0.087413585,-0.072031775,-0.107785936,-0.081989769,0.147039771,0.025408470,0.077197704,1.401474657,0.952380952,0.076839827
0.15,0.05,0.10,-2.00,6428,34,competition_aux;competition_diag;open_floor,-0.059179848,-0.097394061,-0.066831510,0.091430299,0.024849929,0.110677302,-0.059179848,-0.097394061,-0.066831510,0.155238432,0.028990641,0.088081294,1.475698445,0.957685128,0.083851898
0.15,0.05,0.10,-2.50,3880,28,competition_aux;competition_diag;open_floor,-0.004331872,0.006057722,-0.001101398,0.060504200,0.049017213,0.103349770,-0.004331872,0.006057722,-0.001101398,0.149624255,0.036986365,0.112374435,1.584388976,0.982216495,0.149226804
0.15,0.05,0.10,-3.00,328,15,open_floor,-0.007188605,0.004367420,-0.004381162,0.060229308,0.050102801,0.106908159,-0.007188605,0.004367420,-0.004381162,0.150297978,0.040856595,0.124133226,1.645063335,1.000000000,0.128048780
0.15,0.05,0.10,1.50,695,33,competition_aux;competition_diag;open_floor,0.077126214,0.106122535,0.086316947,0.097735805,0.016037383,0.080766943,-0.077126214,-0.106122535,-0.086316947,0.146381421,0.025409149,0.077199768,1.409245853,0.916546763,0.082014388
0.15,0.05,0.10,2.00,5737,34,competition_aux;competition_diag;open_floor,0.063423151,0.094814941,0.070800893,0.089999120,0.027572772,0.099499183,-0.063423151,-0.094814941,-0.070800893,0.154627135,0.028929037,0.087894126,1.488891189,0.949799547,0.087502179
0.15,0.05,0.10,2.50,3545,31,competition_aux;competition_diag;open_floor,0.009944548,0.004691588,0.007291333,0.059098217,0.050848799,0.103629921,-0.009944548,-0.004691588,-0.007291333,0.147999492,0.036952409,0.112271270,1.586503562,0.985331453,0.126939351
0.15,0.05,0.10,3.00,297,18,competition_aux;open_floor,0.011413734,0.003464553,0.008688555,0.056791373,0.046526798,0.101199696,-0.011413734,-0.003464553,-0.008688555,0.148828732,0.040842214,0.124089534,1.644648207,1.000000000,0.127946128
0.15,0.05,0.15,-3.00,2946,25,competition_aux;open_floor,-0.021101633,-0.017077357,-0.020013347,0.063969932,0.054295760,0.108721422,-0.021101633,-0.017077357,-0.020013347,0.150035871,0.044314880,0.134640417,1.759464103,1.000000000,0.187033265
0.15,0.05,0.15,-3.50,1656,20,competition_aux;open_floor,-0.027627291,-0.019561845,-0.026590644,0.063880786,0.049933475,0.101631663,-0.027627291,-0.019561845,-0.026590644,0.150161215,0.051028020,0.155036728,1.942654670,1.000000000,0.205917874
0.15,0.05,0.15,-4.00,310,21,competition_aux;open_floor,-0.017493578,-0.000926721,-0.014784940,0.053996116,0.032225778,0.088585073,-0.017493578,-0.000926721,-0.014784940,0.151725023,0.056407555,0.171381188,2.020486767,1.000000000,0.154838710
0.15,0.05,0.15,3.00,3186,25,competition_aux;open_floor,0.019412910,0.012257397,0.017385178,0.064116157,0.055745432,0.115641268,-0.019412910,-0.012257397,-0.017385178,0.149194726,0.044473789,0.135123226,1.743017888,1.000000000,0.146578782
0.15,0.05,0.15,3.50,1915,22,competition_aux;open_floor,0.017186823,-0.003899376,0.013880028,0.061835806,0.039829468,0.110393791,-0.017186823,0.003899376,-0.013880028,0.149828912,0.051036365,0.155062081,1.932401844,1.000000000,0.172845953
0.15,0.05,0.15,4.00,281,19,competition_aux;open_floor,0.010555044,-0.010099405,0.005125866,0.055375347,0.027349729,0.083355063,-0.010555044,0.010099405,-0.005125866,0.150213402,0.056434382,0.171462697,1.994182620,1.000000000,0.185053381
0.15,0.05,0.20,-4.00,476,20,competition_aux;open_floor,0.001031221,0.010449555,0.005692388,0.042968612,0.018970474,0.042407783,0.001031221,0.010449555,0.005692388,0.151687717,0.059895036,0.181977087,2.062844659,1.000000000,0.132352941
0.15,0.05,0.20,-4.50,747,18,competition_aux;open_floor,0.007131604,0.009805394,0.009141713,0.029008995,0.013975019,0.027577813,0.007131604,0.009805394,0.009141713,0.153626944,0.066619442,0.202407624,2.156662030,1.000000000,0.072289157
0.15,0.05,0.20,-5.00,442,20,competition_aux;open_floor,0.008110733,0.009814955,0.009102950,0.026263230,0.014180218,0.028487927,0.008110733,0.009814955,0.009102950,0.153576586,0.072060693,0.218939595,2.257318812,1.000000000,0.033936652
0.15,0.05,0.20,4.00,532,20,competition_aux;open_floor,0.002647857,-0.013037121,-0.004026945,0.045768473,0.019573885,0.053685003,-0.002647857,0.013037121,0.004026945,0.151657525,0.060266358,0.183105261,2.071161606,1.000000000,0.140977444
0.15,0.05,0.20,4.50,939,18,competition_aux;open_floor,-0.008321962,-0.017184320,-0.012943845,0.035068249,0.014255064,0.029530983,0.008321962,0.017184320,0.012943845,0.155182608,0.066267513,0.201338370,2.159879981,1.000000000,0.060702875
0.15,0.05,0.20,5.00,327,15,open_floor,0.003731674,-0.006621479,0.000657687,0.035233089,0.021666510,0.052203381,-0.003731674,0.006621479,-0.000657687,0.150693769,0.071907459,0.218474028,2.274909174,1.000000000,0.079510703
0.15,0.05,0.25,-5.00,80,12,open_floor,0.008220494,0.006646251,0.007598546,0.024932721,0.014633612,0.027803761,0.008220494,0.006646251,0.007598546,0.152227660,0.074514868,0.226396034,2.295439320,1.000000000,0.012500000
0.15,0.10,0.25,-5.00,296,15,competition_aux;open_floor,0.002381429,0.003133764,0.003244882,0.024818038,0.012947786,0.025650868,0.002381429,0.003133764,0.003244882,0.155634962,0.076276496,0.231748328,2.358498678,1.000000000,0.043918919
0.15,0.10,0.25,-5.50,932,17,competition_aux;open_floor,0.000923242,0.000977976,0.001656332,0.022571129,0.013675963,0.026841359,0.000923242,0.000977976,0.001656332,0.153894761,0.081217363,0.246759997,2.447855467,1.000000000,0.021459227
0.15,0.10,0.25,-6.00,706,14,open_floor,-0.003853771,-0.004726090,-0.003731994,0.022520229,0.012742510,0.025675503,-0.003853771,-0.004726090,-0.003731994,0.152792510,0.087985925,0.267324694,2.604483149,1.000000000,0.016997167
0.15,0.10,0.25,5.00,188,14,open_floor,0.001748643,-0.004835091,-0.000367196,0.031282912,0.018398673,0.043740230,-0.001748643,0.004835091,0.000367196,0.150147585,0.076248385,0.231662919,2.375360867,1.000000000,0.047872340
0.15,0.10,0.25,5.50,520,16,open_floor,0.006408736,0.002737259,0.004911500,0.029976717,0.020060850,0.041653331,-0.006408736,-0.002737259,-0.004911500,0.146035576,0.081128817,0.246490971,2.497763101,1.000000000,0.059615385
0.15,0.10,0.25,6.00,270,16,open_floor,0.010290076,0.007944645,0.009365899,0.031571759,0.020105406,0.040030220,-0.010290076,-0.007944645,-0.009365899,0.147558711,0.087498255,0.265843024,2.662205903,1.000000000,0.055555556
0.15,0.10,0.30,-6.00,316,14,open_floor,-0.001691203,-0.001159420,-0.001814325,0.019883711,0.011774180,0.024299509,-0.001691203,-0.001159420,-0.001814325,0.156259950,0.091372099,0.277612795,2.690104325,1.000000000,0.015822785
0.15,0.10,0.30,-6.50,989,15,open_floor,-0.007799331,-0.008115439,-0.007652424,0.022487516,0.012620369,0.025099113,-0.007799331,-0.008115439,-0.007652424,0.153530375,0.095744886,0.290898488,2.776312319,1.000000000,0.023255814
0.15,0.10,0.30,-7.00,771,15,open_floor,-0.011160983,-0.010518960,-0.010856279,0.024647310,0.012990462,0.025983419,-0.011160983,-0.010518960,-0.010856279,0.149919827,0.102868936,0.312543250,2.959294464,1.000000000,0.029831388
0.15,0.10,0.30,6.50,278,18,open_floor,0.013320633,0.012767191,0.013080531,0.030432252,0.018032822,0.035516965,-0.013320633,-0.012767191,-0.013080531,0.146909752,0.095554738,0.290320767,2.861335107,1.000000000,0.064748201
0.15,0.10,0.30,7.00,312,16,open_floor,0.025058585,0.025865180,0.025380498,0.036673575,0.016568898,0.033060948,-0.025058585,-0.025865180,-0.025380498,0.145417889,0.103288043,0.313816608,3.043720384,1.000000000,0.105769231
0.15,0.10,0.35,-7.50,388,16,open_floor,-0.014320331,-0.013291006,-0.013835361,0.029495090,0.012764367,0.025850685,-0.014320331,-0.013291006,-0.013835361,0.145826204,0.110465490,0.335623604,3.165679565,1.000000000,0.061855670
0.15,0.10,0.35,-8.00,327,14,open_floor,-0.017631063,-0.017813532,-0.018271297,0.029093914,0.015186896,0.030376914,-0.017631063,-0.017813532,-0.018271297,0.140316582,0.118204114,0.359135608,3.338078724,1.000000000,0.058103976
0.15,0.10,0.35,-8.50,83,10,open_floor,-0.021712837,-0.023266286,-0.022798994,0.027884704,0.011714919,0.022760523,-0.021712837,-0.023266286,-0.022798994,0.135617102,0.122600358,0.372492570,3.425727304,1.000000000,0.024096386
0.15,0.10,0.35,7.50,415,15,open_floor,0.024123218,0.024658341,0.024403562,0.033611254,0.015296599,0.030949857,-0.024123218,-0.024658341,-0.024403562,0.141345715,0.110728871,0.336423826,3.207793862,1.000000000,0.060240964
0.15,0.10,0.35,8.00,744,16,open_floor,0.026714412,0.027800278,0.027582762,0.033519872,0.013118171,0.025852824,-0.026714412,-0.027800278,-0.027582762,0.138250832,0.118585732,0.360295064,3.363585917,1.000000000,0.034946237
0.15,0.10,0.35,8.50,315,14,open_floor,0.027246958,0.026982187,0.028575333,0.039660852,0.012321049,0.024650092,-0.027246958,-0.026982187,-0.028575333,0.133147759,0.122556957,0.372360705,3.436613159,1.000000000,0.012698413
0.15,0.10,0.40,-8.50,98,8,open_floor,-0.018208221,-0.017179134,-0.018401662,0.025794642,0.012157964,0.023148701,-0.018208221,-0.017179134,-0.018401662,0.134950510,0.124238644,0.377470118,3.473669272,1.000000000,0.030612245
0.15,0.10,0.40,8.50,386,15,open_floor,0.027680989,0.028209966,0.028139434,0.032967983,0.012029309,0.024289014,-0.027680989,-0.028209966,-0.028139434,0.132774002,0.124278173,0.377590218,3.476459917,1.000000000,0.020725389
0.15,0.15,0.40,-8.50,446,12,open_floor,-0.023924703,-0.023534149,-0.023895040,0.030191789,0.011647011,0.023473960,-0.023924703,-0.023534149,-0.023895040,0.136335350,0.127087971,0.386127133,3.544464550,1.000000000,0.026905830
0.15,0.15,0.40,-9.00,729,11,open_floor,-0.021046618,-0.021646181,-0.021413965,0.027711449,0.011615012,0.023157532,-0.021046618,-0.021646181,-0.021413965,0.142633426,0.132317789,0.402016715,3.691068838,1.000000000,0.028806584
0.15,0.15,0.40,-9.50,251,10,open_floor,-0.019970239,-0.020624031,-0.020049388,0.027063009,0.012322439,0.025200948,-0.019970239,-0.020624031,-0.020049388,0.147293225,0.138098530,0.419580146,3.851627750,1.000000000,0.055776892
0.15,0.15,0.40,8.50,1266,15,open_floor,0.029632372,0.030301451,0.029760319,0.034870156,0.012688426,0.025267302,-0.029632372,-0.030301451,-0.029760319,0.135221519,0.127005467,0.385876465,3.546968223,1.000000000,0.011848341
0.15,0.15,0.40,9.00,2170,14,open_floor,0.029639448,0.029674205,0.029892602,0.034952544,0.012450512,0.024776921,-0.029639448,-0.029674205,-0.029892602,0.140917132,0.132639430,0.402993946,3.692866728,1.000000000,0.015668203
0.15,0.15,0.40,9.50,882,11,open_floor,0.029944341,0.030452963,0.030534201,0.036641074,0.012418133,0.024778663,-0.029944341,-0.030452963,-0.030534201,0.146085399,0.138210455,0.419920206,3.843767339,1.000000000,0.013605442
0.15,0.15,0.45,-10.00,524,10,competition_diag;open_floor,-0.020191702,-0.020887356,-0.020827242,0.029107306,0.012014143,0.023171703,-0.020191702,-0.020887356,-0.020827242,0.156908985,0.147218054,0.447287693,4.090958599,1.000000000,0.019083969
0.15,0.15,0.45,-10.50,230,8,competition_diag;open_floor,-0.020618055,-0.022033543,-0.020975029,0.026442040,0.011263637,0.021386954,-0.020618055,-0.022033543,-0.020975029,0.160586396,0.153576315,0.466605783,4.259789263,1.000000000,0.013043478
0.15,0.15,0.45,-9.50,380,10,open_floor,-0.022596980,-0.023187907,-0.023167920,0.028878465,0.011857526,0.023686100,-0.022596980,-0.023187907,-0.023167920,0.154570308,0.142023499,0.431505249,3.958183364,1.000000000,0.039473684
0.15,0.15,0.45,10.00,1828,12,open_floor,0.031793845,0.031839030,0.032216616,0.037222806,0.012904788,0.025520134,-0.031793845,-0.031839030,-0.032216616,0.154801764,0.147586409,0.448406852,4.089831427,1.000000000,0.015317287
0.15,0.15,0.45,10.50,1439,11,open_floor,0.031905478,0.031804935,0.032006905,0.037089811,0.012397134,0.024740021,-0.031905478,-0.031804935,-0.032006905,0.160135448,0.153728410,0.467067890,4.254548290,1.000000000,0.011118833
0.15,0.15,0.45,9.50,1086,12,open_floor,0.031087552,0.031907123,0.031269641,0.036118908,0.011902949,0.024161618,-0.031087552,-0.031907123,-0.031269641,0.150061411,0.141703050,0.430531638,3.933429458,1.000000000,0.009208103
0.15,0.15,0.50,-10.50,89,7,open_floor,-0.023114018,-0.026764815,-0.023752273,0.029673631,0.011394709,0.021910676,-0.023114018,-0.026764815,-0.023752273,0.163094591,0.157472655,0.478443903,4.372864534,1.000000000,0.067415730
0.15,0.15,0.50,-11.00,220,7,open_floor,-0.022953042,-0.022537868,-0.022235826,0.029507472,0.011626655,0.023870005,-0.022953042,-0.022537868,-0.022235826,0.167399980,0.161862234,0.491780615,4.482240623,1.000000000,0.022727273
0.15,0.15,0.50,-11.50,103,8,open_floor,-0.024249650,-0.023751889,-0.024567547,0.032951409,0.016248772,0.030040320,-0.024249650,-0.023751889,-0.024567547,0.171590086,0.169092179,0.513747115,4.683416144,1.000000000,0.048543689
0.15,0.15,0.50,10.50,534,9,open_floor,0.032477719,0.032012164,0.032288089,0.038604966,0.012294123,0.024635795,-0.032477719,-0.032012164,-0.032288089,0.163282944,0.157448865,0.478371622,4.351929059,1.000000000,0.003745318
0.15,0.15,0.50,11.00,1595,12,open_floor,0.032032334,0.031827946,0.031896736,0.036646992,0.011827355,0.023664098,-0.032032334,-0.031827946,-0.031896736,0.166435370,0.161841787,0.491718491,4.472306260,1.000000000,0.009404389
0.15,0.15,0.50,11.50,715,8,open_floor,0.032317058,0.032763091,0.032664895,0.037231207,0.010912058,0.021768732,-0.032317058,-0.032763091,-0.032664895,0.171027679,0.168802284,0.512866337,4.664744305,1.000000000,0.016783217
0.20,0.00,0.00,-0.50,2723,35,competition_aux;competition_diag;open_floor,-0.015892109,-0.020035180,-0.014431836,0.064125642,0.043704002,0.091760923,-0.015892109,-0.020035180,-0.014431836,0.199448543,0.005851045,0.017777035,1.386353872,0.757987514,0.258171135
0.20,0.00,0.00,0.00,8737,41,competition_aux;competition_diag;open_floor,0.007184618,0.011523989,0.008471264,0.061390358,0.047603704,0.095955962,-0.007602380,-0.011473628,-0.007127531,0.199941238,0.001440180,0.004375650,1.176133367,0.605127618,0.192972416
0.20,0.00,0.00,0.50,3056,36,competition_aux;competition_diag;open_floor,0.015890306,0.021733357,0.015651453,0.061049334,0.042867482,0.088041973,-0.015890306,-0.021733357,-0.015651453,0.198212765,0.005822168,0.017689300,1.354655326,0.738547120,0.279450262
0.20,0.00,0.05,-0.50,1551,31,competition_aux;open_floor,-0.023125409,-0.026937600,-0.022140092,0.068684408,0.045684680,0.092119127,-0.023125409,-0.026937600,-0.022140092,0.199537663,0.009591706,0.029142159,1.466671218,0.798839458,0.297227595
0.20,0.00,0.05,-1.00,3581,30,competition_aux;competition_diag;open_floor,-0.022412848,-0.023249018,-0.021056272,0.076145859,0.052410130,0.104788383,-0.022412848,-0.023249018,-0.021056272,0.199786087,0.014518595,0.044111360,1.535360797,0.867355487,0.284557386
0.20,0.00,0.05,-1.50,2148,33,competition_aux;competition_diag;open_floor,-0.003835621,0.000126675,-0.000278216,0.067616115,0.043474017,0.087079739,-0.003835621,0.000126675,-0.000278216,0.199431706,0.021523419,0.065393884,1.577561649,0.916666667,0.317970205
0.20,0.00,0.05,0.50,1580,30,competition_aux;competition_diag;open_floor,0.026737963,0.031014171,0.026288075,0.068057573,0.044880997,0.090717702,-0.026737963,-0.031014171,-0.026288075,0.199345392,0.009617930,0.029221836,1.522943562,0.837341772,0.311392405
0.20,0.00,0.05,1.00,3397,29,competition_aux;competition_diag;open_floor,0.033202540,0.036615452,0.032151310,0.075022324,0.051513908,0.100936177,-0.033202540,-0.036615452,-0.032151310,0.199746244,0.014431973,0.043848182,1.582352732,0.876655873,0.303797468
0.20,0.00,0.05,1.50,1946,31,competition_aux;competition_diag;open_floor,0.013566352,0.009849866,0.011268407,0.059578433,0.039789407,0.078748825,-0.013566352,-0.009849866,-0.011268407,0.199640770,0.021503532,0.065333464,1.576327151,0.893627955,0.312435766
0.20,0.00,0.10,-1.50,87,17,competition_aux;open_floor,0.015688419,0.013472647,0.011945396,0.055523491,0.035268234,0.071855611,0.015688419,0.013472647,0.011945396,0.200083544,0.024849060,0.075498068,1.649517032,0.954022989,0.413793103
0.20,0.00,0.10,1.50,93,21,competition_aux;open_floor,0.019322878,0.018629452,0.017011817,0.054368690,0.034796664,0.069835333,-0.019322878,-0.018629452,-0.017011817,0.202073361,0.024823757,0.075421190,1.550218741,0.860215054,0.258064516
0.20,0.05,0.10,-1.50,246,21,competition_aux;competition_diag;open_floor,-0.003285877,0.002538284,-0.000755028,0.055991813,0.037621547,0.073359016,-0.003285877,0.002538284,-0.000755028,0.199271127,0.025418096,0.077226952,1.601680617,0.918699187,0.284552846
0.20,0.05,0.10,-2.00,4914,33,competition_aux;competition_diag;open_floor,-0.062181048,-0.098073217,-0.068845739,0.091538496,0.027353394,0.106683939,-0.062181048,-0.098073217,-0.068845739,0.192606170,0.030559075,0.092846617,1.619766085,0.961538462,0.129629630
0.20,0.05,0.10,-2.50,7781,30,competition_aux;competition_diag;open_floor,-0.074943318,-0.103913643,-0.083978730,0.095454021,0.015764300,0.069923059,-0.074943318,-0.103913643,-0.083978730,0.203054930,0.036392995,0.110571621,1.715433065,0.995373345,0.068757229
0.20,0.05,0.10,-3.00,320,29,competition_aux;competition_diag;open_floor,-0.035795879,-0.048396655,-0.038514074,0.073505916,0.053651238,0.118288432,-0.035795879,-0.048396655,-0.038514074,0.202576520,0.040843856,0.124094522,1.778989752,1.000000000,0.137500000
0.20,0.05,0.10,1.50,243,25,competition_aux;competition_diag;open_floor,0.012703752,0.012165253,0.011510749,0.051505784,0.031934116,0.064364861,-0.012703752,-0.012165253,-0.011510749,0.199710319,0.025390103,0.077141902,1.583575067,0.855967078,0.296296296
0.20,0.05,0.10,2.00,4041,35,competition_aux;competition_diag;open_floor,0.059751381,0.073121374,0.064056137,0.087003663,0.045853403,0.108719611,-0.059751381,-0.073121374,-0.064056137,0.193885708,0.030285591,0.092015698,1.647785885,0.954714180,0.139321950
0.20,0.05,0.10,2.50,6404,33,competition_aux;competition_diag;open_floor,0.076437988,0.102113634,0.083417543,0.093772249,0.019849866,0.075615513,-0.076437988,-0.102113634,-0.083417543,0.203346158,0.036481971,0.110841953,1.771789824,0.995003123,0.080886946
0.20,0.05,0.10,3.00,277,25,competition_aux;competition_diag;open_floor,0.043577260,0.052201945,0.045791057,0.074416165,0.050611268,0.100497807,-0.043577260,-0.052201945,-0.045791057,0.203613391,0.040862874,0.124152303,1.820190630,1.000000000,0.151624549
0.20,0.05,0.15,-3.00,3196,28,competition_aux;competition_diag;open_floor,-0.004148573,0.017181796,-0.000311565,0.061393134,0.040676241,0.101781690,-0.004148573,0.017181796,-0.000311565,0.201235454,0.044517495,0.135256017,1.815725871,1.000000000,0.127346683
0.20,0.05,0.15,-3.50,3453,22,competition_aux;open_floor,0.023265011,0.033454579,0.030903882,0.050085523,0.017411487,0.034507077,0.023265011,0.033454579,0.030903882,0.203058224,0.051856379,0.157553502,1.941636753,1.000000000,0.078772082
0.20,0.05,0.15,-4.00,950,16,open_floor,0.030934289,0.034299893,0.034657132,0.043402574,0.015475729,0.030876289,0.030934289,0.034299893,0.034657132,0.205778799,0.056352987,0.171215397,2.006114324,1.000000000,0.036842105
0.20,0.05,0.15,3.00,2130,30,competition_aux;competition_diag;open_floor,0.027956404,0.029851321,0.027124091,0.063219147,0.045883261,0.094031072,-0.027956404,-0.029851321,-0.027124091,0.198772581,0.044285490,0.134551122,1.873778224,1.000000000,0.191549296
0.20,0.05,0.15,3.50,1802,23,competition_aux;competition_diag;open_floor,-0.003706325,-0.030455214,-0.010393057,0.054632727,0.018814013,0.083124114,0.003706325,0.030455214,0.010393057,0.198683535,0.052221950,0.158664204,1.991959256,1.000000000,0.144284129
0.20,0.05,0.15,4.00,1108,18,competition_aux;open_floor,-0.030409387,-0.037948021,-0.037050922,0.044360118,0.009448672,0.018810702,0.030409387,0.037948021,0.037050922,0.202107727,0.056412926,0.171397508,2.012313291,1.000000000,0.042418773
