"segment_id","log_id","log_path","schema_kind","stage","family","phase_id","phase_name","primitive_name","direction_name","repeat_index","fan_duty_cycle","segment_start_row_index","segment_end_row_index","active_start_row_index","active_end_row_index","segment_start_time_us","segment_end_time_us","active_start_time_us","active_end_time_us","end_reason","corruption_note","command_pair_mode","active_command_rows","test_value_kind","test_value"
"ofnis_001691","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","120090","121208","120091","120440","144165412","145283412","144166412","144515412","reliable_stationary","","-0.4,-0.3","350","observed_drive_command_pair","[-0.4, -0.3]"
"ofnis_001692","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","121208","122348","121209","121558","145283412","146423412","145284412","145633412","reliable_stationary","","0.4,0.3","350","observed_drive_command_pair","[0.4, 0.3]"
"ofnis_001693","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","122348","123466","122349","122698","146423412","147541412","146424412","146773412","reliable_stationary","","-0.4,-0.3","350","observed_drive_command_pair","[-0.4, -0.3]"
"ofnis_001694","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","123466","124656","123467","123816","147541412","148731412","147542412","147891412","reliable_stationary","","0.3,0.5","350","observed_drive_command_pair","[0.3, 0.5]"
"ofnis_001695","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","124656","125848","124657","125006","148731412","149923412","148732412","149081412","reliable_stationary","","-0.3,-0.5","350","observed_drive_command_pair","[-0.3, -0.5]"
"ofnis_001696","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","125848","127062","125849","126198","149923412","151137412","149924412","150273412","reliable_stationary","","0.3,0.5","350","observed_drive_command_pair","[0.3, 0.5]"
"ofnis_001697","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","127062","128246","127063","127412","151137412","152321412","151138412","151487412","reliable_stationary","","-0.3,-0.5","350","observed_drive_command_pair","[-0.3, -0.5]"
"ofnis_001698","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","128246","129457","128247","128596","152321412","153532412","152322412","152671412","reliable_stationary","","0.3,0.5","350","observed_drive_command_pair","[0.3, 0.5]"
"ofnis_001699","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","129457","130638","129458","129807","153532412","154713412","153533412","153882412","reliable_stationary","","-0.3,-0.5","350","observed_drive_command_pair","[-0.3, -0.5]"
"ofnis_001700","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","130638","131852","130639","130988","154713412","155927412","154714412","155063412","reliable_stationary","","0.3,0.5","350","observed_drive_command_pair","[0.3, 0.5]"
"ofnis_001701","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","131852","133052","131853","132202","155927412","157127412","155928412","156277412","reliable_stationary","","-0.3,-0.5","350","observed_drive_command_pair","[-0.3, -0.5]"
"ofnis_001702","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","133052","134275","133053","133402","157127412","158350412","157128412","157477412","reliable_stationary","","0.5,0.3","350","observed_drive_command_pair","[0.5, 0.3]"
"ofnis_001703","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","134275","135486","134276","134625","158350412","159561412","158351412","158700412","reliable_stationary","","-0.5,-0.3","350","observed_drive_command_pair","[-0.5, -0.3]"
"ofnis_001704","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","135486","136704","135487","135836","159561412","160779412","159562412","159911412","reliable_stationary","","0.5,0.3","350","observed_drive_command_pair","[0.5, 0.3]"
"ofnis_001705","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","136704","137947","136705","137054","160779412","162022412","160780412","161129412","reliable_stationary","","-0.5,-0.3","350","observed_drive_command_pair","[-0.5, -0.3]"
"ofnis_001706","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","137947","139163","137948","138297","162022412","163238412","162023412","162372412","reliable_stationary","","0.5,0.3","350","observed_drive_command_pair","[0.5, 0.3]"
"ofnis_001707","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","139163","140414","139164","139513","163238412","164489412","163239412","163588412","reliable_stationary","","-0.5,-0.3","350","observed_drive_command_pair","[-0.5, -0.3]"
"ofnis_001708","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","140414","141627","140415","140764","164489412","165702412","164490412","164839412","reliable_stationary","","0.5,0.3","350","observed_drive_command_pair","[0.5, 0.3]"
"ofnis_001709","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","141627","142845","141628","141977","165702412","166920412","165703412","166052412","reliable_stationary","","-0.5,-0.3","350","observed_drive_command_pair","[-0.5, -0.3]"
"ofnis_001710","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","142845","144126","142846","143195","166920412","168201412","166921412","167270412","reliable_stationary","","0.3,0.6","350","observed_drive_command_pair","[0.3, 0.6]"
"ofnis_001711","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","144126","145429","144127","144476","168201412","169504412","168202412","168551412","reliable_stationary","","-0.3,-0.6","350","observed_drive_command_pair","[-0.3, -0.6]"
"ofnis_001712","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","145429","146729","145430","145779","169504412","170804412","169505412","169854412","reliable_stationary","","0.3,0.6","350","observed_drive_command_pair","[0.3, 0.6]"
"ofnis_001713","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","146729","148017","146730","147079","170804412","172092412","170805412","171154412","reliable_stationary","","-0.3,-0.6","350","observed_drive_command_pair","[-0.3, -0.6]"
"ofnis_001714","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","148017","149304","148018","148367","172092412","173379412","172093412","172442412","reliable_stationary","","0.3,0.6","350","observed_drive_command_pair","[0.3, 0.6]"
"ofnis_001715","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","1","0.8","149304","150598","149305","149654","173379412","174673412","173380412","173729412","reliable_stationary","","-0.3,-0.6","350","observed_drive_command_pair","[-0.3, -0.6]"
"ofnis_001716","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","150598","151932","150599","150948","174673412","176007412","174674412","175023412","reliable_stationary","","0.3,0.6","350","observed_drive_command_pair","[0.3, 0.6]"
"ofnis_001717","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","mixed_launch","launch","25","mixed_launch","MC_NONE","","2","0.8","151932","153229","151933","152282","176007412","177304412","176008412","176357412","reliable_stationary","","-0.3,-0.6","350","observed_drive_command_pair","[-0.3, -0.6]"
"ofnis_001718","mmlog_decode_2026-06-08_23-37-25","TestResults/mmlog_decode_2026-06-08_23-37-25/open_floor_main.csv","compact_phase_battery","smooth","straight","5","smooth","S1","","1","0.8","153229","219653","215410","219653","177304412","243728412","239485412","243728412","corruption_boundary","selector_removed: Open-floor measurement selector jumper removed","1.0,-1.0","4244","logged_speed_mps","0.4"
"ofnis_20260609_000001","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","static","static_hold","1","static","MC_NONE","","1","0.8","0","30501","","","44773845","75274845","","","reliable_stationary","","","0","none",""
"ofnis_20260609_000002","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","30501","31235","30502","30751","75274845","76008845","75275845","75524845","reliable_stationary","","0.25,0.25","250","logged_drive_command_bin","0.25"
"ofnis_20260609_000003","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","31235","31943","31236","31485","76008845","76716845","76009845","76258845","reliable_stationary","","-0.25,-0.25","250","logged_drive_command_bin","-0.25"
"ofnis_20260609_000004","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","31943","32691","31944","32193","76716845","77464845","76717845","76966845","reliable_stationary","","0.25,0.25","250","logged_drive_command_bin","0.25"
"ofnis_20260609_000005","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","32691","33398","32692","32941","77464845","78171845","77465845","77714845","reliable_stationary","","-0.25,-0.25","250","logged_drive_command_bin","-0.25"
"ofnis_20260609_000006","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","33398","34136","33399","33648","78171845","78909845","78172845","78421845","reliable_stationary","","0.25,0.25","250","logged_drive_command_bin","0.25"
"ofnis_20260609_000007","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","34136","34849","34137","34386","78909845","79622845","78910845","79159845","reliable_stationary","","-0.25,-0.25","250","logged_drive_command_bin","-0.25"
"ofnis_20260609_000008","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","34849","35702","34850","35099","79622845","80475845","79623845","79872845","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_20260609_000009","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","35702","36468","35703","35952","80475845","81241845","80476845","80725845","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_20260609_000010","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","36468","37274","36469","36718","81241845","82047845","81242845","81491845","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_20260609_000011","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","37274","38055","37275","37524","82047845","82828845","82048845","82297845","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_20260609_000012","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","38055","38866","38056","38305","82828845","83639845","82829845","83078845","reliable_stationary","","0.3,0.3","250","logged_drive_command_bin","0.3"
"ofnis_20260609_000013","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","38866","39676","38867","39116","83639845","84449845","83640845","83889845","reliable_stationary","","-0.3,-0.3","250","logged_drive_command_bin","-0.3"
"ofnis_20260609_000014","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","39676","40590","39677","39926","84449845","85363845","84450845","84699845","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_20260609_000015","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","1","0.8","40590","41448","40591","40840","85363845","86221845","85364845","85613845","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_20260609_000016","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","41448","42345","41449","41698","86221845","87118845","86222845","86471845","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_20260609_000017","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","2","0.8","42345","43238","42346","42595","87118845","88011845","87119845","87368845","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_20260609_000018","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","43238","44124","43239","43488","88011845","88897845","88012845","88261845","reliable_stationary","","0.35,0.35","250","logged_drive_command_bin","0.35"
"ofnis_20260609_000019","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","launch","launch","2","launch","MC_NONE","","3","0.8","44124","45034","44125","44374","88897845","89807845","88898845","89147845","reliable_stationary","","-0.35,-0.35","250","logged_drive_command_bin","-0.35"
"ofnis_20260609_000020","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","0.8","45034","46486","45035","46034","89807845","91259845","89808845","90807845","reliable_stationary","","0.5,-0.5","1000","logged_drive_command_bin","0.5"
"ofnis_20260609_000021","mmlog_decode_2026-06-09_23-36-21","TestResults/mmlog_decode_2026-06-09_23-36-21/open_floor_main.csv","compact_phase_battery","yaw_launch","launch","20","yaw_launch","MC_NONE","","1","0.8","46486","47920","46487","47486","91259845","92693845","91260845","92259845","reliable_stationary","","-0.5,0.5","1000","logged_drive_command_bin","-0.5"
