role,k1_rad_per_m,k2_rad_per_m,k3_radps,stribeck_speed_mps,yaw_fade_mps,sliding_ratio,load_power,linear_gain_nm_per_radps,peak_yield_nm,weighted_train_rmse_nm,primary_corrected_rmse_nm,validation_corrected_rmse_nm,in_place_opposing_nm,in_place_left_command,in_place_right_command,in_place_max_abs_command,score
latest_weighted_shifted_peak,0.2,1.6,0.4,0.08,0.05,0.6,0.5,0.024328643410323474,0.0113661187173161,0.03133286555287205,0.03629927899002358,0.05320944465323328,0.01096755008466587,0.23931791038456576,-0.23931791038456576,0.23931791038456576,0.042153328241335074
latest_weighted_shifted_peak,0.05,1.6,0.4,0.16,0.05,0.15,0.5,0.023395345026009807,0.01133083973583973,0.03133124941988646,0.03629594630747143,0.05321217644190832,0.010958155135193917,0.2392628520298667,-0.2392628520298667,0.2392628520298667,0.042153363858990454
latest_weighted_shifted_peak,0.35,1.1,0.1,0.16,0.1,0.0,1.0,0.012629070958022355,0.010567492761904893,0.03121795649439172,0.036265080264010506,0.053534795773780085,0.010313495235457174,0.2354848739230175,-0.2354848739230175,0.2354848739230175,0.04215341027670119
latest_weighted_shifted_peak,0.1,1.1,0.1,0.16,0.05,0.0,1.0,0.0,0.011055522104279283,0.031208018211701345,0.036256000420617863,0.053107051374631065,0.010256925046567812,0.23515334882705358,-0.23515334882705358,0.23515334882705358,0.042153417746889736
latest_weighted_shifted_peak,0.35,1.6,0.4,0.08,0.05,0.6,0.5,0.025046478327373393,0.011379056651052566,0.031335205584870705,0.036301207046200094,0.05321670147439127,0.010980034331907683,0.2393910733233174,-0.2393910733233174,0.2393910733233174,0.042153473385171183
latest_weighted_shifted_peak,0.0,1.6,0.4,0.04,0.05,0.15,1.0,0.02300495831348806,0.01170198911161465,0.03132064387939146,0.03631177686682268,0.052931424134559486,0.010896431272377473,0.238901124237451,-0.238901124237451,0.238901124237451,0.04215361015226793
latest_weighted_shifted_peak,0.35,1.1,0.1,0.16,0.1,0.15,1.0,0.01266519858311501,0.010555354112179604,0.031218200533978228,0.03626544355840654,0.053551115699862206,0.010312285541039747,0.23547778460502694,-0.23547778460502694,0.23547778460502694,0.04215386699582742
latest_weighted_shifted_peak,0.05,1.6,0.4,0.16,0.05,0.35,0.5,0.023422220162984786,0.011319513834750739,0.03133112470456169,0.036295275069944295,0.05322442610312909,0.010953897216468228,0.23923789883558091,-0.23923789883558091,0.23923789883558091,0.04215398773949426
latest_weighted_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.35,1.0,0.009489357117475207,0.011142028335840154,0.031227440747967405,0.03626139055692394,0.05316064500087997,0.010362088222038025,0.23576964925885563,-0.23576964925885563,0.23576964925885563,0.042154351270201736
latest_weighted_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.6,1.0,0.018298246674854548,0.01112577000040631,0.03122802948295824,0.036259925805511774,0.05318962043385007,0.010364731817678819,0.23578514184100374,-0.23578514184100374,0.23578514184100374,0.042154475227728125
latest_weighted_shifted_peak,0.35,1.1,0.1,0.16,0.1,0.35,1.0,0.012714896208170488,0.010538656029723885,0.031218551509889725,0.03626600113410918,0.0535726754631957,0.010310132470244098,0.23546516670474837,-0.23546516670474837,0.23546516670474837,0.04215459650874727
latest_weighted_shifted_peak,0.1,1.1,0.1,0.16,0.1,0.0,1.0,0.0014121413046542688,0.010562661041351838,0.031218412051927855,0.036266140197444355,0.05352630921156829,0.0103087796488913,0.23545723860272832,-0.23545723860272832,0.23545723860272832,0.042154694893846004
latest_weighted_shifted_peak,0.1,1.6,0.4,0.025,0.05,0.6,1.0,0.02375266910071738,0.011730711265867947,0.03131673342273505,0.03629928857399851,0.05307875270563937,0.01086770088375702,0.23873275207834252,-0.23873275207834252,0.23873275207834252,0.04215475086038477
latest_weighted_shifted_peak,0.35,1.6,0.2,0.16,0.05,0.6,1.0,0.025982890108472795,0.011224799527013754,0.031271360081297286,0.03628114658783235,0.053177326632354374,0.01060959848393269,0.23722016347734573,-0.23722016347734573,0.23722016347734573,0.042154755176976914
latest_weighted_shifted_peak,0.05,1.6,0.4,0.16,0.05,0.6,0.5,0.023456931621738567,0.011304885498200948,0.03133097837468197,0.03629446794238693,0.05323961167558183,0.010948099879911532,0.23920392400544457,-0.23920392400544457,0.23920392400544457,0.04215486065451863
latest_weighted_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.35,1.0,0.011282916719435456,0.01113734728265644,0.031227199020880787,0.036261156758292064,0.05316245036857008,0.010357734841791661,0.23574413661991486,-0.23574413661991486,0.23574413661991486,0.04215487492228334
latest_weighted_shifted_peak,0.2,1.1,0.4,0.08,0.05,0.35,1.0,0.0285596017741758,0.011216678029369605,0.03130333122402359,0.03630107604664973,0.05305513032775823,0.010790477371096297,0.23828018981987825,-0.23828018981987825,0.23828018981987825,0.04215492552942724
latest_weighted_shifted_peak,0.1,1.1,0.1,0.16,0.1,0.15,1.0,0.0014732873782328623,0.010550364328698643,0.031218655552028185,0.03626650286462688,0.05354258973049931,0.010307410662234472,0.23544921576522881,-0.23544921576522881,0.23544921576522881,0.04215517907907132
latest_weighted_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.35,1.0,0.014469909901654207,0.011133896708914296,0.031226979598945916,0.036260782113060275,0.05316672340710228,0.010354525807632436,0.23572533033026877,-0.23572533033026877,0.23572533033026877,0.04215521968903785
latest_weighted_shifted_peak,0.2,1.1,0.1,0.16,0.1,0.0,1.0,0.006693028273421512,0.010554235669242337,0.03121770181916537,0.036265451738676784,0.05352765927447577,0.010300556786849555,0.2354090491732601,-0.2354090491732601,0.2354090491732601,0.04215543034396757
latest_weighted_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.35,1.0,0.007657622928912317,0.011139605695091677,0.031228195259822566,0.03626217687901408,0.05315711352329721,0.010359835165735408,0.23575644540145999,-0.23575644540145999,0.23575644540145999,0.042155501897778766
latest_weighted_shifted_peak,0.35,1.1,0.1,0.16,0.1,0.6,1.0,0.012779441706875788,0.010516969157195818,0.03121903095685429,0.03626681424198524,0.053599300077021746,0.010306580048220954,0.23544434801781713,-0.23544434801781713,0.23544434801781713,0.042155700516319776
latest_weighted_shifted_peak,0.2,1.6,0.2,0.16,0.05,0.6,1.0,0.024230803690846642,0.011210864437775083,0.03127013370059882,0.036280227432437646,0.05316902176954781,0.010596427139419653,0.23714297385964442,-0.23714297385964442,0.23714297385964442,0.04215584448480948
latest_weighted_shifted_peak,0.2,1.1,0.1,0.16,0.1,0.15,1.0,0.006742304370314435,0.010542076961754037,0.031217944413752908,0.03626581234195721,0.05354395599716394,0.010299314136679016,0.23540176672069762,-0.23540176672069762,0.23540176672069762,0.04215589141213198
latest_weighted_shifted_peak,0.1,1.1,0.1,0.16,0.1,0.35,1.0,0.001557396556060324,0.010533449646680517,0.031219005755843767,0.0362670594780913,0.05356409481652701,0.010305038984061746,0.23543531673379112,-0.23543531673379112,0.23543531673379112,0.04215594625383003
latest_weighted_shifted_peak,0.35,1.6,0.2,0.16,0.05,0.35,1.0,0.02596543700828755,0.011232192251016982,0.03127170731470188,0.036282383544003725,0.05316021071851632,0.010602196921857394,0.23717678721105645,-0.23717678721105645,0.23717678721105645,0.04215640369837018
latest_weighted_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.15,1.0,0.009474032786015144,0.011145677007548416,0.031227789763543033,0.036262550798673375,0.05314617296003136,0.010351244979620552,0.2357061032984551,-0.2357061032984551,0.2357061032984551,0.04215660666458938
latest_weighted_shifted_peak,0.2,1.1,0.1,0.16,0.1,0.35,1.0,0.006810089867337932,0.01052535112342216,0.0312182933941918,0.03626636613562138,0.05356548459536049,0.010297116071750014,0.23538888513587658,-0.23538888513587658,0.23538888513587658,0.0421566268401155
latest_weighted_shifted_peak,0.1,1.1,0.4,0.16,0.05,0.0,1.0,0.028048168139443434,0.011142015178262738,0.03130188399568276,0.03629610074349518,0.053090440643334444,0.010770598385963179,0.23816369060742532,-0.23816369060742532,0.23816369060742532,0.04215697327746
latest_weighted_shifted_peak,0.1,1.1,0.4,0.16,0.05,0.15,1.0,0.028064823587741348,0.011135607160038965,0.031301742133586885,0.0362955304501017,0.05309974357784841,0.010769343987658105,0.23815633930585414,-0.23815633930585414,0.23815633930585414,0.04215705195441126
latest_weighted_shifted_peak,0.1,1.1,0.1,0.16,0.1,0.6,1.0,0.0016666274128682198,0.010511482897543351,0.031219484148270995,0.03626787116449267,0.053590647646195165,0.010301203539701409,0.2354128394169465,-0.2354128394169465,0.2354128394169465,0.0421570989657626
latest_weighted_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.15,1.0,0.01126881147838707,0.01114097172599741,0.031227548159209372,0.03626231707477986,0.05314798103289926,0.010346875077101433,0.23568049383204803,-0.23568049383204803,0.23568049383204803,0.04215713334424793
latest_weighted_shifted_peak,0.1,1.1,0.4,0.16,0.05,0.35,1.0,0.028087774562718194,0.011126777000485656,0.03130155887390286,0.036294788994893246,0.05311207770350804,0.010767385719314898,0.2381448630298658,-0.2381448630298658,0.2381448630298658,0.042157212983006884
latest_weighted_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.35,1.0,0.01828587432244671,0.011130507886608871,0.031228454970774387,0.036261348128946366,0.05317160864935687,0.010351374202319723,0.23570686059781334,-0.23570686059781334,0.23570686059781334,0.042157249152839985
latest_weighted_shifted_peak,0.35,1.1,0.1,0.08,0.05,0.6,1.0,0.011103491983466565,0.01108007748766509,0.031208841315952272,0.03625703331369232,0.053113153265035386,0.010239524053164556,0.23505137168819046,-0.23505137168819046,0.23505137168819046,0.042157300165306555
latest_weighted_shifted_peak,0.2,1.6,0.2,0.16,0.05,0.35,1.0,0.02420939768597818,0.011218331302875735,0.031270481454091156,0.03628146264784271,0.05315193619485058,0.010589113411672296,0.2371001123394533,-0.2371001123394533,0.2371001123394533,0.04215747808390756
latest_weighted_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.15,1.0,0.014457985123802393,0.011137488717423063,0.031227328828264306,0.036261942561085864,0.05315225477671355,0.010343640327431696,0.23566153683869628,-0.23566153683869628,0.23566153683869628,0.04215748272310342
latest_weighted_shifted_peak,0.1,1.1,0.4,0.16,0.05,0.6,1.0,0.02811764653488279,0.01111528405604004,0.03130133922099701,0.036293892486360356,0.05312738233861617,0.010764482316824916,0.23812784787032668,-0.23812784787032668,0.23812784787032668,0.04215750378488721
latest_weighted_shifted_peak,0.2,1.6,0.4,0.08,0.05,0.35,0.5,0.024295075323096323,0.011382487058446139,0.03133399046011891,0.03630319007777034,0.053163265461470766,0.010949986146465357,0.23921497832066868,-0.23921497832066868,0.23921497832066868,0.042157541110498846
latest_weighted_shifted_peak,0.35,1.6,0.4,0.08,0.05,0.35,0.5,0.02501788449771504,0.011395220972166631,0.0313363297163195,0.03630512576273252,0.053170454281037574,0.010962236209049547,0.2392867688388466,-0.2392867688388466,0.2392867688388466,0.0421577266511541
latest_weighted_shifted_peak,0.2,1.1,0.1,0.16,0.1,0.6,1.0,0.006898128121390328,0.010503627986926018,0.031218770236158957,0.03626717420458919,0.05359206988569667,0.010293505764435634,0.23536772721679658,-0.23536772721679658,0.23536772721679658,0.04215773841965506
latest_weighted_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.15,1.0,0.007641085435368487,0.011143267987888394,0.03122854432878898,0.036263336954390095,0.053142645862903994,0.010349007668002359,0.2356929917115312,-0.2356929917115312,0.2356929917115312,0.04215775457744304
latest_weighted_shifted_peak,0.35,1.6,0.2,0.16,0.05,0.15,1.0,0.025952159293430074,0.011237816379698671,0.0312719936488322,0.03628339667255808,0.053146444191589225,0.010595988549842417,0.23714040354028476,-0.23714040354028476,0.23714040354028476,0.04215778154262366
latest_weighted_shifted_peak,0.05,1.6,0.4,0.025,0.05,0.6,1.0,0.023394626030884574,0.011712320953723692,0.031316780287502496,0.03629929132895434,0.053072539886443504,0.010850663518586826,0.23863290595383924,-0.23863290595383924,0.23863290595383924,0.042157793108887315
latest_weighted_shifted_peak,0.05,1.6,0.1,0.16,0.05,0.0,1.0,0.009463078219080857,0.011148285253040494,0.031228056741722146,0.03626343408823736,0.05313528693282253,0.010342987437376027,0.23565771062841473,-0.23565771062841473,0.23565771062841473,0.0421583254228697
latest_weighted_shifted_peak,0.0,1.6,0.4,0.16,0.05,0.0,0.5,0.023071465201437238,0.011307929252121044,0.03133168426126469,0.03629702042875501,0.05319386581838819,0.010930981748175174,0.2391036045548994,-0.2391036045548994,0.2391036045548994,0.04215857612461771
latest_weighted_shifted_peak,0.1,1.6,0.4,0.08,0.05,0.6,0.5,0.023756763311911427,0.01133268245694293,0.03133246207433429,0.03629908328811468,0.053198143786639125,0.01093528631288879,0.23912883111429017,-0.23912883111429017,0.23912883111429017,0.042158597140905585
latest_weighted_shifted_peak,0.2,1.6,0.4,0.04,0.05,0.0,1.0,0.024381590703384196,0.011769620897205714,0.031322708185314685,0.03631647406625697,0.052897030370144385,0.010879521887485356,0.23880202813119594,-0.23880202813119594,0.23880202813119594,0.04215864734137881
latest_weighted_shifted_peak,0.2,1.6,0.2,0.16,0.05,0.15,1.0,0.024193114747293826,0.011224011134649423,0.031270768182083415,0.036282474409377985,0.05313819322788363,0.010582971766730186,0.23706411971738886,-0.23706411971738886,0.23706411971738886,0.04215884459056175
latest_weighted_shifted_peak,0.35,1.6,0.2,0.16,0.05,0.0,1.0,0.02594260342363874,0.011241864022079077,0.03127221340008309,0.03628417028986228,0.05313607665970705,0.010591164117813167,0.23711213033980816,-0.23711213033980816,0.23711213033980816,0.04215884948988885
latest_weighted_shifted_peak,0.1,1.6,0.1,0.16,0.05,0.0,1.0,0.011258729259358582,0.01114356242483727,0.031227815225540956,0.036263200405025765,0.05313709717730668,0.01033860576327404,0.23563203217558185,-0.23563203217558185,0.23563203217558185,0.0421588542602735
latest_weighted_shifted_peak,0.0,1.6,0.4,0.16,0.05,0.15,0.5,0.023092034360744817,0.011299650093025578,0.03133158540834315,0.03629650297350245,0.05320308648817429,0.010927991356291663,0.2390860796009331,-0.2390860796009331,0.2390860796009331,0.04215900302031516
latest_weighted_shifted_peak,0.2,1.1,0.1,0.08,0.05,0.6,1.0,0.0046117816318898604,0.011067776122345841,0.031208643297374876,0.03625749743253469,0.053106620545273896,0.0102281558902421,0.23498474947288958,-0.23498474947288958,0.23498474947288958,0.04215910081318819
latest_weighted_shifted_peak,0.2,1.6,0.1,0.16,0.05,0.0,1.0,0.014449462108920431,0.011140056039209445,0.031227595960182684,0.03626282597570713,0.05314137165076136,0.010335352661861938,0.23561296763330256,-0.23561296763330256,0.23561296763330256,0.04215920693118361
latest_weighted_shifted_peak,0.0,1.6,0.1,0.16,0.05,0.0,1.0,0.007629263957535799,0.011145885900512117,0.031228811344441623,0.036264220118025665,0.05313176300938643,0.010340761402385394,0.23564466512727045,-0.23564466512727045,0.23564466512727045,0.04215947139062351
latest_weighted_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.15,1.0,0.01827653860362316,0.011134082920033962,0.031228804270232842,0.03626250838604577,0.0531571444271191,0.010340477285554412,0.23564300008316322,-0.23564300008316322,0.23564300008316322,0.042159514267737945
latest_weighted_shifted_peak,0.35,1.6,0.4,0.04,0.05,0.0,1.0,0.025200565735603458,0.011777793131582868,0.031324944489424036,0.036318536856946936,0.05290331892159351,0.010887076081758259,0.23884629888634848,-0.23884629888634848,0.23884629888634848,0.04215955552283358
latest_weighted_shifted_peak,0.0,1.6,0.4,0.16,0.05,0.35,0.5,0.023120199789524683,0.01128831340870266,0.03133145955807458,0.036295832968966386,0.05321530234731337,0.010923704554042086,0.23906095713705114,-0.23906095713705114,0.23906095713705114,0.04215963084396304
latest_weighted_shifted_peak,0.2,1.1,0.4,0.08,0.05,0.15,1.0,0.028547163706644372,0.011222016984917527,0.0313044243025684,0.03630443292290099,0.05301775986184765,0.010769303049120627,0.23815609938880886,-0.23815609938880886,0.23815609938880886,0.04215974132090413
latest_weighted_shifted_peak,0.2,1.6,0.2,0.16,0.05,0.0,1.0,0.02418139733437372,0.011228098414930941,0.03127098821589835,0.03628324701678018,0.053127842953521506,0.010578195289494224,0.23703612755216702,-0.23703612755216702,0.23703612755216702,0.042159904389333334
latest_weighted_shifted_peak,0.0,1.6,0.4,0.16,0.05,0.6,0.5,0.023156582154417776,0.01127366937864256,0.03133131175708653,0.03629502733752397,0.05323044542636185,0.010917868950563077,0.23902675804665793,-0.23902675804665793,0.23902675804665793,0.04216050901568679
latest_weighted_shifted_peak,0.1,1.6,0.2,0.16,0.05,0.6,1.0,0.022800587000935152,0.011185992826900817,0.03127075419588941,0.03628071380934735,0.053158746322212146,0.010572918674578966,0.23700520436982503,-0.23700520436982503,0.23700520436982503,0.042160598064794656
latest_weighted_shifted_peak,0.35,1.6,0.1,0.16,0.05,0.0,1.0,0.01826986649422284,0.011136637947083623,0.031229071451640573,0.036263391653850965,0.05314626466128635,0.010332181476059391,0.23559438315094272,-0.23559438315094272,0.23559438315094272,0.04216123995711229
latest_weighted_shifted_peak,0.2,1.6,0.4,0.08,0.05,0.15,0.5,0.024272768658746436,0.011393364148020398,0.03133493435222576,0.03630643900956601,0.053125856073072325,0.010933737796327123,0.23911975615605174,-0.23911975615605174,0.23911975615605174,0.042161341667544205
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.1,0.0,1.0,0.0,0.010525265104642335,0.03121877310914901,0.036266463213169904,0.053516047941026997,0.010272282551257199,0.23524335026271917,-0.23524335026271917,0.23524335026271917,0.04216147260126744
latest_weighted_shifted_peak,0.35,1.6,0.4,0.08,0.05,0.15,0.5,0.02499886671736456,0.011405971875755525,0.03133727308725206,0.03630837999736021,0.05313299588974803,0.010945836908360446,0.23919066204052336,-0.23919066204052336,0.23919066204052336,0.04216155322603636
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.1,0.15,1.0,0.0,0.010514990365182235,0.031219012648075892,0.03626681781713986,0.05353273366318809,0.010272851289936522,0.2352466833105477,-0.2352466833105477,0.2352466833105477,0.042161612148759464
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.6,1.0,0.0,0.010956539694829527,0.031207644187791577,0.03625337652810818,0.05313191287672212,0.010207077405205512,0.23486122068658488,-0.23486122068658488,0.23486122068658488,0.04216180756719403
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.1,0.35,1.0,0.0,0.010500846244898953,0.031219357749660094,0.03626736408793074,0.05355480768723223,0.010273142564783955,0.23524839030364153,-0.23524839030364153,0.23524839030364153,0.042161906040550846
latest_weighted_shifted_peak,0.05,1.6,0.4,0.08,0.05,0.6,0.5,0.023437997429190418,0.011312864873057573,0.031332445914985144,0.0362991410160785,0.05319143964194746,0.010916163659921195,0.23901676432638239,-0.23901676432638239,0.23901676432638239,0.04216194298519367
latest_weighted_shifted_peak,0.1,1.6,0.2,0.16,0.05,0.35,1.0,0.02277607116901453,0.011193511559827063,0.03127110284210221,0.03628194720041506,0.05314170493756459,0.010565685767498195,0.2369628164927271,-0.2369628164927271,0.2369628164927271,0.042162218347320396
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.1,0.6,1.0,0.0,0.010482459483364778,0.031219830115856103,0.03626816373162007,0.053582117884139586,0.010272760731033526,0.23524615259729412,-0.23524615259729412,0.23524615259729412,0.04216244553793728
latest_weighted_shifted_peak,0.1,1.6,0.4,0.08,0.05,0.35,0.5,0.023719749446017437,0.011349042841291738,0.03133358877767216,0.03630298659120746,0.053152083419531586,0.01091781271084978,0.23902642845828795,-0.23902642845828795,0.23902642845828795,0.042162795923923524
latest_weighted_shifted_peak,0.0,1.6,0.4,0.025,0.05,0.6,1.0,0.023055045849080327,0.011681837786610506,0.03131719088110468,0.036299793302903546,0.053064044955119564,0.010822422951184952,0.23846740435305275,-0.23846740435305275,0.23846740435305275,0.0421631687505131
latest_weighted_shifted_peak,0.05,1.6,0.2,0.16,0.05,0.6,1.0,0.021997317401492696,0.011172927666177133,0.03127129511834761,0.036281105034695484,0.053153077068185305,0.010560569580141,0.23693283348333885,-0.23693283348333885,0.23693283348333885,0.04216331011384744
latest_weighted_shifted_peak,0.1,1.6,0.4,0.04,0.05,0.0,1.0,0.023735055612806723,0.011738492805386289,0.03132241577036699,0.036316156881233866,0.052886999088799964,0.010850747914285802,0.23863340054812557,-0.23863340054812557,0.23863340054812557,0.042163413753923226
latest_weighted_shifted_peak,0.1,1.1,0.1,0.08,0.05,0.6,1.0,0.0,0.011045273929296152,0.031209338991373493,0.03625823101921831,0.05309929390803342,0.010207360751648733,0.23486288121589588,-0.23486288121589588,0.23486288121589588,0.04216345255489662
latest_weighted_shifted_peak,0.1,1.6,0.2,0.16,0.05,0.15,1.0,0.022757427749386022,0.011199229289230415,0.03127139024585904,0.0362829574923804,0.05312799663245935,0.010559605292191758,0.2369271823504509,-0.2369271823504509,0.2369271823504509,0.042163574775345505
latest_weighted_shifted_peak,0.2,1.1,0.4,0.08,0.05,0.0,1.0,0.028540807295488625,0.011224745430998715,0.03130526912167383,0.03630701596013671,0.052989505008540945,0.010752183817934705,0.2380557734950269,-0.2380557734950269,0.2380557734950269,0.04216359591682302
latest_weighted_shifted_peak,0.2,1.6,0.4,0.08,0.05,0.0,0.5,0.024258751385136654,0.011400199196877302,0.03133566806325679,0.03630894574118459,0.05309753530363065,0.01092025098292052,0.2390407177579722,-0.2390407177579722,0.2390407177579722,0.042164446530517624
latest_weighted_shifted_peak,0.1,1.6,0.2,0.16,0.05,0.0,1.0,0.022744014901681733,0.011203342860411518,0.031271610764151865,0.03628372899200759,0.05311767195409393,0.01055487263230608,0.2368994469733279,-0.2368994469733279,0.2368994469733279,0.04216462735495203
latest_weighted_shifted_peak,0.35,0.75,0.1,0.16,0.05,0.6,1.0,0.0036106564474272396,0.010855993646698878,0.03119400168756154,0.036249705359563095,0.05310632421404921,0.010113409027721208,0.23431228460480855,-0.23431228460480855,0.23431228460480855,0.042164633149417284
latest_weighted_shifted_peak,0.35,1.6,0.4,0.08,0.05,0.0,0.5,0.024986903286517804,0.011412734899109291,0.03133800646391183,0.03631089022948167,0.05310464143809489,0.010932258932277929,0.23911108939082695,-0.23911108939082695,0.23911108939082695,0.042164673782187016
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.35,1.0,0.0,0.010959782722559682,0.03120808035466797,0.0362548316125341,0.053113800944071726,0.010192599771105157,0.23477637566257695,-0.23477637566257695,0.23477637566257695,0.04216478908479066
latest_weighted_shifted_peak,0.05,1.6,0.2,0.16,0.05,0.35,1.0,0.02197112348793685,0.011180477509440484,0.03127164422805566,0.03628233738411955,0.05313605948044273,0.010553382775722443,0.2368907157872287,-0.2368907157872287,0.2368907157872287,0.0421649227544388
latest_weighted_shifted_peak,0.1,1.1,0.4,0.08,0.05,0.6,1.0,0.028115623389828356,0.011116062441002699,0.03130299363674872,0.03629867617584023,0.05307932404641296,0.0107262623766399,0.23790386294847404,-0.23790386294847404,0.23790386294847404,0.04216587774829449
latest_weighted_shifted_peak,0.05,1.6,0.4,0.08,0.05,0.35,0.5,0.023399234710000112,0.011329200518965384,0.03133357366121437,0.03630304010502737,0.053145446976528066,0.010898724338205767,0.23891456256749197,-0.23891456256749197,0.23891456256749197,0.04216613678418961
latest_weighted_shifted_peak,0.05,1.1,0.4,0.16,0.05,0.0,1.0,0.027782140742907562,0.011092011952015627,0.03130260960217797,0.036297147056049396,0.05307810158110315,0.010722262007014352,0.2378804191002204,-0.2378804191002204,0.2378804191002204,0.042166197029171355
latest_weighted_shifted_peak,0.05,1.6,0.2,0.16,0.05,0.15,1.0,0.021951206784947146,0.011186218079118074,0.031271931982326286,0.036283346840825716,0.05312236981435185,0.010547337194127884,0.23685528613677778,-0.23685528613677778,0.23685528613677778,0.04216627339822295
latest_weighted_shifted_peak,0.05,1.1,0.4,0.16,0.05,0.15,1.0,0.027799626973665444,0.011085630101532707,0.031302466664103606,0.036296577535697636,0.0530873676770678,0.010721010733188006,0.2378730861094084,-0.2378730861094084,0.2378730861094084,0.04216627408082135
latest_weighted_shifted_peak,0.05,1.1,0.4,0.16,0.05,0.35,1.0,0.027823730405870068,0.01107683320856117,0.031302281918885816,0.03629583704731862,0.05309965259044713,0.010719055095638997,0.23786162525098042,-0.23786162525098042,0.23786162525098042,0.042166433161356404
latest_weighted_shifted_peak,0.05,1.6,0.4,0.04,0.05,0.0,1.0,0.02337723394870458,0.01171964703492744,0.031322463060382257,0.03631615035464748,0.0528809945131847,0.010833327389531073,0.23853130894732943,-0.23853130894732943,0.23853130894732943,0.04216652379196237
latest_weighted_shifted_peak,0.1,1.6,0.4,0.08,0.05,0.15,0.5,0.023695222995160165,0.011359883701955174,0.03133453385621365,0.036306229617731084,0.05311476571211123,0.010901608004474131,0.23893146206447297,-0.23893146206447297,0.23893146206447297,0.04216658999427946
latest_weighted_shifted_peak,0.05,1.1,0.4,0.16,0.05,0.6,1.0,0.027855114045144725,0.011065379299698367,0.03130206032763114,0.03629494164469802,0.05311489555808945,0.0107161525697436,0.23784461522865413,-0.23784461522865413,0.23784461522865413,0.042166721870771515
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.15,1.0,0.0,0.010962220704199296,0.031208438035742938,0.03625601696355001,0.053099271540764305,0.010180864917670413,0.23470760448667216,-0.23470760448667216,0.23470760448667216,0.04216720990114277
latest_weighted_shifted_peak,0.05,1.6,0.2,0.16,0.05,0.0,1.0,0.021936879676186342,0.011190347566120128,0.03127215275171235,0.03628411771305928,0.05311205888399437,0.010542629529709475,0.2368276972436041,-0.2368276972436041,0.2368276972436041,0.04216732183440423
latest_weighted_shifted_peak,0.35,0.75,0.1,0.16,0.05,0.35,1.0,0.0035998642062774074,0.01085929551861373,0.031194444070074247,0.036251177024593725,0.05308832135854849,0.010099146654572998,0.23422870110050242,-0.23422870110050242,0.23422870110050242,0.04216758303705917
latest_weighted_shifted_peak,0.0,1.6,0.4,0.08,0.05,0.6,0.5,0.023137263983909667,0.011281445010345743,0.031332780075101756,0.03629969554938886,0.053182362277742055,0.010885845578039795,0.23883908761710299,-0.23883908761710299,0.23883908761710299,0.042167607446588665
latest_weighted_shifted_peak,0.0,1.6,0.2,0.16,0.05,0.6,1.0,0.021201163024510097,0.011150074437834525,0.03127229069264858,0.03628202901084624,0.05314517868831967,0.010538968875719224,0.23680624427183164,-0.23680624427183164,0.23680624427183164,0.04216810336449363
latest_weighted_shifted_peak,0.35,1.1,0.4,0.04,0.05,0.6,1.0,0.029212823254070156,0.011275821565979267,0.031305820211952606,0.036301522667625784,0.05304984374722438,0.01072920228005041,0.23792109201875694,-0.23792109201875694,0.23792109201875694,0.042168187451389894
latest_weighted_shifted_peak,0.05,1.6,0.1,0.08,0.05,0.6,1.0,0.009521648761690997,0.011134339804111677,0.031229372303988947,0.03626573126026918,0.05312667066548129,0.010289669938430593,0.23534524766335352,-0.23534524766335352,0.23534524766335352,0.04216901487408834
latest_weighted_shifted_peak,0.05,1.1,0.1,0.16,0.05,0.0,1.0,0.0,0.010963957582507997,0.031208711405921147,0.036256918395777334,0.053088351531360364,0.01017197469977511,0.23465550407126354,-0.23465550407126354,0.23465550407126354,0.04216904628378324
latest_weighted_shifted_peak,0.35,1.6,0.2,0.08,0.05,0.6,1.0,0.025987629728485725,0.01122279193511242,0.0312734601978145,0.036286588637865304,0.05312622952064668,0.010540160422377706,0.23681322723632323,-0.23681322723632323,0.23681322723632323,0.0421690633807248
latest_weighted_shifted_peak,0.1,1.6,0.1,0.08,0.05,0.6,1.0,0.011312750483308215,0.011129681282024892,0.03122913033988323,0.036265496109445704,0.05312849379170194,0.01028536481971523,0.23532001785727955,-0.23532001785727955,0.23532001785727955,0.04216952980416484
