vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.06,0.844444444,B_stribeck,0.012492922215646997,0.0635360144337814,0.07602893664942839,0.6271328321209186,-0.3198263000280535,0.9469591321489721,0.09573477775896999,0.024265222241029998,0.015047759096701033,-0.0076077590971163015,0.6271328321209186,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.06,0.844444444,C_combined_slip,0.012492922215646997,0.016264383046857726,0.028757305262504723,0.3501011933796661,-0.042794661286801025,0.39289585466646715,0.09573477775896999,0.024265222241029998,0.008004629519231813,-0.0005646295196470828,0.3501011933796661,False,0.3419900894978683,0.0,False,False,prior combined-slip surface
0.06,0.844444444,Round2_static_yield_contact,0.012492922215646997,-0.0016121627649603922,0.010880759450686605,0.24533711742160694,0.10907155752840104,0.13626555989320588,0.09573477775896999,0.024265222241029998,0.005341154093143004,0.0020988459064417275,0.24533711742160694,False,0.3419900894978683,0.0,False,False,static-yield plus sliding combined-slip residual
0.06,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.3139914171290257,-0.49191835264662975,0.8059097697756554,0.1230060555602575,-0.0030060555602575006,0.007001862113371215,-0.01189822269423719,0.49191835264662975,False,0.6029825265822837,0.0,False,True,current raw right-contact scrub approximation
0.06,1.488888889,B_stribeck,0.022026994446088247,0.06389530377213319,0.08592229821822144,0.6884447666861697,-0.8663717022037737,1.5548164688899435,0.1230060555602575,-0.0030060555602575006,0.01652179808036595,-0.021418158661231923,0.8663717022037737,False,0.6029825265822837,0.0,False,True,request-activated Stribeck scrub
0.06,1.488888889,C_combined_slip,0.022026994446088247,0.02512137049863753,0.04714836494472578,0.46121321236812196,-0.639140147885726,1.100353360253848,0.1230060555602575,-0.0030060555602575006,0.010744763773297007,-0.015641124354162983,0.639140147885726,False,0.6029825265822837,0.0,False,True,prior combined-slip surface
0.06,1.488888889,Round2_static_yield_contact,0.022026994446088247,-0.0026193017068851,0.019407692739203147,0.29864120764975505,-0.47656814316735907,0.7752093508171141,0.1230060555602575,-0.0030060555602575006,0.006611605192194147,-0.011507965773060123,0.47656814316735907,False,0.6029825265822837,0.0,False,True,static-yield plus sliding combined-slip residual
0.06,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.37319776499019,-0.3585332139157245,0.7317309789059145,0.1502773333192275,-0.030277333319227495,0.008422369594192491,-0.008422369594192493,0.37319776499019,False,0.8639749632617107,0.0,False,False,current raw right-contact scrub approximation
0.06,2.133333333,B_stribeck,0.03156106666173525,0.06392293768970327,0.09548400435143851,0.7478130609249958,-0.7331485098505302,1.480961570775526,0.1502773333192275,-0.030277333319227495,0.01794642281410338,-0.01794642281410338,0.7478130609249958,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.06,2.133333333,C_combined_slip,0.03156106666173525,0.02944711476614226,0.061008181427877506,0.5457702407123362,-0.5311056896378705,1.0768759303502067,0.1502773333192275,-0.030277333319227495,0.012809775716967394,-0.012809775716967394,0.5457702407123362,False,0.8639749632617107,0.0,False,False,prior combined-slip surface
0.06,2.133333333,Round2_static_yield_contact,0.03156106666173525,-0.00549288562680221,0.02606818103493304,0.341007145331732,-0.32634259425726647,0.6673497395889985,0.1502773333192275,-0.030277333319227495,0.007603969549837605,-0.007603969549837605,0.341007145331732,False,0.8639749632617107,0.0,False,False,static-yield plus sliding combined-slip residual
0.06,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.43240411294322634,-0.4177395618687608,0.8501436748119872,0.177548611120515,-0.057548611120515,0.009842877077218003,-0.009842877077218003,0.43240411294322634,False,1.124967400346126,0.12496740034612608,True,False,current raw right-contact scrub approximation
0.06,2.777777778,B_stribeck,0.041095138892176496,0.06383331817641999,0.10492845706859649,0.8064942008431151,-0.7918296497686496,1.5983238506117647,0.177548611120515,-0.057548611120515,0.01935357764086964,-0.01935357764086964,0.8064942008431151,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.06,2.777777778,C_combined_slip,0.041095138892176496,0.0474331487347604,0.0885282876269369,0.7103823112645811,-0.6957177601901156,1.4061000714546967,0.177548611120515,-0.057548611120515,0.016910071565849522,-0.016910071565849522,0.7103823112645811,False,1.124967400346126,0.12496740034612608,True,False,prior combined-slip surface
0.06,2.777777778,Round2_static_yield_contact,0.041095138892176496,-0.0006636595154857032,0.040431479376690796,0.4285147890983105,-0.41385023802384496,0.8423650271221554,0.177548611120515,-0.057548611120515,0.009743996631890718,-0.009743996631890718,0.4285147890983105,False,1.124967400346126,0.12496740034612608,True,False,static-yield plus sliding combined-slip residual
0.06,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.4916104608043906,-0.47694590972992507,0.9685563705343156,0.204819888879485,-0.084819888879485,0.011263384558039278,-0.011263384558039278,0.4916104608043906,False,1.385959837025553,0.38595983702555303,True,False,current raw right-contact scrub approximation
0.06,3.422222222,B_stribeck,0.050629211107823494,0.06369296481469303,0.11432217592251652,0.8648780189827259,-0.8502134679082604,1.7150914868909863,0.204819888879485,-0.084819888879485,0.02075317349067092,-0.02075317349067092,0.8648780189827259,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
0.06,3.422222222,C_combined_slip,0.050629211107823494,0.05480334608358669,0.10543255719141018,0.8127811149282455,-0.7981165638537799,1.6108976787820253,0.204819888879485,-0.084819888879485,0.01942868489612669,-0.01942868489612669,0.8127811149282455,False,1.385959837025553,0.38595983702555303,True,False,prior combined-slip surface
0.06,3.422222222,Round2_static_yield_contact,0.050629211107823494,-0.003320480452788911,0.04730873065503458,0.4721510490122503,-0.4574864979377848,0.9296375469500351,0.204819888879485,-0.084819888879485,0.010768657098836013,-0.010768657098836013,0.4721510490122503,False,1.385959837025553,0.38595983702555303,True,False,static-yield plus sliding combined-slip residual
0.06,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.5508168087574268,-0.5361522576829613,1.0869690664403882,0.23209116668077248,-0.11209116668077249,0.01268389204106479,-0.01268389204106479,0.5508168087574268,False,1.6469522741099683,0.6469522741099683,True,False,current raw right-contact scrub approximation
0.06,4.066666667,B_stribeck,0.060163283338264734,0.0635218239877758,0.12368510732604053,0.9230814097213527,-0.9084168586468871,1.83149826836824,0.23209116668077248,-0.11209116668077249,0.022148182234080122,-0.022148182234080122,0.9230814097213527,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.06,4.066666667,C_combined_slip,0.060163283338264734,0.059821260094289085,0.11998454343255383,0.9013945491328494,-0.8867299980583839,1.7881245471912335,0.23209116668077248,-0.11209116668077249,0.02159682510408819,-0.02159682510408819,0.9013945491328494,False,1.6469522741099683,0.6469522741099683,True,False,prior combined-slip surface
0.06,4.066666667,Round2_static_yield_contact,0.060163283338264734,-0.005446910316127797,0.05471637302213694,0.5188956237532018,-0.5042310726787362,1.0231266964319379,0.23209116668077248,-0.11209116668077249,0.011872341983920915,-0.011872341983920915,0.5188956237532018,False,1.6469522741099683,0.6469522741099683,True,False,static-yield plus sliding combined-slip residual
0.06,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.6100231566185911,-0.5953586055441256,1.2053817621627165,0.25936244443974255,-0.13936244443974252,0.014104399521886062,-0.014104399521886062,0.6100231566185911,False,1.9079447107893954,0.9079447107893954,True,False,current raw right-contact scrub approximation
0.06,4.711111111,B_stribeck,0.06969735555391174,0.0633265432927435,0.13302389884665522,0.9811433305895806,-0.966478779515115,1.9476221101046955,0.25936244443974255,-0.13936244443974252,0.023539594310348227,-0.023539594310348227,0.9811433305895806,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.06,4.711111111,C_combined_slip,0.06969735555391174,0.05739839917741659,0.12709575473132834,0.9464019131521109,-0.9317373620776452,1.878139275229756,0.25936244443974255,-0.13936244443974252,0.022656343914007802,-0.022656343914007802,0.9464019131521109,False,1.9079447107893954,0.9079447107893954,True,False,prior combined-slip surface
0.06,4.711111111,Round2_static_yield_contact,0.06969735555391174,-0.0071712557973914876,0.06252609975652025,0.5679965819670206,-0.5533320308925551,1.1213286128595756,0.25936244443974255,-0.13936244443974252,0.013035934517985705,-0.013035934517985705,0.5679965819670206,False,1.9079447107893954,0.9079447107893954,True,False,static-yield plus sliding combined-slip residual
0.06,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.6692295045716273,-0.6545649534971617,1.323794458068789,0.28663372224103,-0.16663372224102999,0.015524907004911572,-0.015524907004911572,0.6692295045716273,False,2.1689371478738106,1.1689371478738106,True,False,current raw right-contact scrub approximation
0.06,5.355555556,B_stribeck,0.07923142778435298,0.06311053347161918,0.14234196125597215,1.0390837701537048,-1.0244192190792394,2.063502989232944,0.28663372224103,-0.16663372224102999,0.024927917899661,-0.024927917899661,1.0390837701537048,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.06,5.355555556,C_combined_slip,0.07923142778435298,0.06822938956973335,0.14746081735408634,1.069082419485987,-1.0544178684115215,2.1235002878975084,0.28663372224103,-0.16663372224102999,0.02569059026212594,-0.02569059026212594,1.069082419485987,True,2.1689371478738106,1.1689371478738106,True,False,prior combined-slip surface
0.06,5.355555556,Round2_static_yield_contact,0.07923142778435298,-0.008593060158624325,0.07063836762572866,0.6188705584616275,-0.604206007387162,1.2230765658487894,0.28663372224103,-0.16663372224102999,0.014244603482725094,-0.014244603482725094,0.6188705584616275,False,2.1689371478738106,1.1689371478738106,True,False,static-yield plus sliding combined-slip residual
0.06,6.0,Baseline,0.0887655,0.0,0.0887655,0.7284358524327919,-0.7137713013583262,1.442207153791118,0.313905,-0.193905,0.016945414485732852,-0.016945414485732852,0.7284358524327919,False,2.429929584553238,1.4299295845532378,True,False,current raw right-contact scrub approximation
0.06,6.0,B_stribeck,0.0887655,0.06287651354845626,0.15164201354845624,1.0969186628543464,-1.082254111779881,2.1791727746342273,0.313905,-0.193905,0.026313558112436145,-0.026313558112436145,1.0969186628543464,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.06,6.0,C_combined_slip,0.0887655,0.08829804338617103,0.17706354338617103,1.245899518044377,-1.2312349669699116,2.4771344850142887,0.313905,-0.193905,0.030101181332777418,-0.030101181332777418,1.245899518044377,True,2.429929584553238,1.4299295845532378,True,False,prior combined-slip surface
0.06,6.0,Round2_static_yield_contact,0.0887655,-0.0097928753780567,0.0789726246219433,0.6710454845868797,-0.6563809335124142,1.3274264180992938,0.313905,-0.193905,0.015486347214305016,-0.015486347214305016,0.6710454845868797,False,2.429929584553238,1.4299295845532378,True,False,static-yield plus sliding combined-slip residual
0.09,0.2,Baseline,0.00295885,0.0,0.00295885,0.1992448590834414,0.16249609142013335,0.036748767663308035,0.0984635,0.0815365,0.004160847149524429,0.003279152850475572,0.1992448590834414,False,0.08099765281844126,0.0,False,False,current raw right-contact scrub approximation
0.09,0.2,B_stribeck,0.00295885,0.0006732012993788867,0.0036320512993788866,0.2031901017945119,0.15855084870906283,0.04463925308544908,0.0984635,0.0815365,0.00426114925131645,0.00317885074868355,0.2031901017945119,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.09,0.2,C_combined_slip,0.00295885,0.004034945165752591,0.006993795165752591,0.22289133454247842,0.13884961596109632,0.0840417185813821,0.0984635,0.0815365,0.004762024659303364,0.0026779753406966367,0.22289133454247842,False,0.08099765281844126,0.0,False,False,prior combined-slip surface
0.09,0.2,Round2_static_yield_contact,0.00295885,-0.003989144557285607,-0.0010302945572856067,0.17586679445023562,0.18587415605333912,-0.010007361603103504,0.0984635,0.0815365,0.003566493597597076,0.0038735064024029244,0.18587415605333912,False,0.08099765281844126,0.0,False,False,static-yield plus sliding combined-slip residual
0.09,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.25845120694460577,0.10328974355896903,0.15516146338563674,0.12573477775897,0.054265222241029996,0.005581354630345704,0.0018586453696542967,0.25845120694460577,False,0.3419900894978683,0.0,False,False,current raw right-contact scrub approximation
0.09,0.844444444,B_stribeck,0.012492922215646997,0.06216643664932064,0.07465935886496763,0.6227726681334732,-0.3081338604870412,0.9309065286205145,0.12573477775897,0.054265222241029996,0.01484370195884967,-0.007403701958849669,0.6227726681334732,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.09,0.844444444,C_combined_slip,0.012492922215646997,0.016909055140723748,0.029401977356370745,0.3575453807178571,-0.042906573071425244,0.40045195378928233,0.12573477775897,0.054265222241029996,0.008100680976709813,-0.0006606809767098131,0.3575453807178571,False,0.3419900894978683,0.0,False,False,prior combined-slip surface
0.09,0.844444444,Round2_static_yield_contact,0.012492922215646997,-0.00440808031669734,0.008084841898949657,0.23261800258907495,0.1291229479144998,0.10349505467457515,0.12573477775897,0.054265222241029996,0.004924582694461573,0.0025154173055384277,0.23261800258907495,False,0.3419900894978683,0.0,False,False,static-yield plus sliding combined-slip residual
0.09,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.3176575548976421,0.04408339560587204,0.27357415929177004,0.15300605556025748,0.026993944439742498,0.007001862113371215,0.0004381378866272416,0.3176575548976421,False,0.6029825265822837,0.0,False,False,current raw right-contact scrub approximation
0.09,1.488888889,B_stribeck,0.022026994446088247,0.06260230310218737,0.08462929754827561,0.6845333767922288,-0.36989456914585755,1.0544279459380863,0.15300605556025748,0.026993944439742498,0.016329150376129916,-0.00888915037613146,0.6845333767922288,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.09,1.488888889,C_combined_slip,0.022026994446088247,0.02614648602574831,0.04817348047183656,0.47088695821038634,-0.1562481505640152,0.6271351087744015,0.15300605556025748,0.026993944439742498,0.010897498537837289,-0.003457498537838832,0.47088695821038634,False,0.6029825265822837,0.0,False,False,prior combined-slip surface
0.09,1.488888889,Round2_static_yield_contact,0.022026994446088247,-0.005708231527536547,0.0163187629185517,0.2842049177029508,0.0775360328005632,0.2066688849023876,0.15300605556025748,0.026993944439742498,0.0061513770946173205,0.001288622905381136,0.2842049177029508,False,0.6029825265822837,0.0,False,False,static-yield plus sliding combined-slip residual
0.09,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.3768639027588064,-0.6304668025233581,1.0073307052821645,0.1802773333192275,-0.00027733331922749627,0.008422369594192491,-0.015429094866449077,0.6304668025233581,False,0.8639749632617107,0.0,False,True,current raw right-contact scrub approximation
0.09,2.133333333,B_stribeck,0.03156106666173525,0.06266767308283318,0.09422873974456843,0.7441228202295656,-0.9977257199941175,1.7418485402236832,0.1802773333192275,-0.00027733331922749627,0.01775939750905663,-0.024766122781313214,0.9977257199941175,False,0.8639749632617107,0.0,False,True,request-activated Stribeck scrub
0.09,2.133333333,C_combined_slip,0.03156106666173525,0.03059777130051256,0.062158837962247804,0.5561797096500374,-0.8097826094145891,1.3659623190646264,0.1802773333192275,-0.00027733331922749627,0.012981215179345956,-0.01998794045160254,0.8097826094145891,False,0.8639749632617107,0.0,False,True,prior combined-slip surface
0.09,2.133333333,Round2_static_yield_contact,0.03156106666173525,-0.008064535010657726,0.023496531651077523,0.32960233627293467,-0.5832052360374863,0.912807572310421,0.1802773333192275,-0.00027733331922749627,0.007220812478526468,-0.014227537750783052,0.5832052360374863,False,0.8639749632617107,0.0,False,True,static-yield plus sliding combined-slip residual
0.09,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.4360702507118427,-0.4140734241001624,0.850143674812005,0.20754861112051498,-0.027548611120515,0.009842877077218003,-0.009842877077218462,0.4360702507118427,False,1.124967400346126,0.12496740034612608,True,False,current raw right-contact scrub approximation
0.09,2.777777778,B_stribeck,0.041095138892176496,0.06260723073794697,0.10370236963012347,0.8029749506241654,-0.7809781240124852,1.5839530746366506,0.20754861112051498,-0.027548611120515,0.01917089952189823,-0.019170899521898693,0.8029749506241654,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.09,2.777777778,C_combined_slip,0.041095138892176496,0.049467486217121846,0.09056262510929834,0.7259705221657791,-0.7039736955540989,1.429944217719878,0.20754861112051498,-0.027548611120515,0.01721317306821353,-0.017213173068213992,0.7259705221657791,False,1.124967400346126,0.12496740034612608,True,False,prior combined-slip surface
0.09,2.777777778,Round2_static_yield_contact,0.041095138892176496,-0.002815993788546023,0.03827914510363047,0.4195673429204713,-0.3975705163087912,0.8171378592292625,0.20754861112051498,-0.027548611120515,0.009423314465135939,-0.0094233144651364,0.4195673429204713,False,1.124967400346126,0.12496740034612608,True,False,static-yield plus sliding combined-slip residual
0.09,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.49527659857300693,-0.4732797719613087,0.9685563705343156,0.234819888879485,-0.054819888879484996,0.011263384558039278,-0.011263384558039278,0.49527659857300693,False,1.385959837025553,0.38595983702555303,True,False,current raw right-contact scrub approximation
0.09,3.422222222,B_stribeck,0.050629211107823494,0.06249686569278113,0.11312607680060463,0.861534512909605,-0.8395376862979068,1.7010721992075117,0.234819888879485,-0.054819888879484996,0.020574963412957104,-0.020574963412957104,0.861534512909605,False,1.385959837025553,0.38595983702555303,True,False,request-activated Stribeck scrub
0.09,3.422222222,C_combined_slip,0.050629211107823494,0.056933822302566855,0.10756303341039035,0.8289327392545908,-0.8069359126428925,1.6358686518974834,0.234819888879485,-0.054819888879484996,0.019746110371655017,-0.019746110371655017,0.8289327392545908,False,1.385959837025553,0.38595983702555303,True,False,prior combined-slip surface
0.09,3.422222222,Round2_static_yield_contact,0.050629211107823494,-0.004903937939565933,0.04572527316825756,0.46653746002787194,-0.44454063341617367,0.9110780934440457,0.234819888879485,-0.054819888879484996,0.01053273343949581,-0.01053273343949581,0.46653746002787194,False,1.385959837025553,0.38595983702555303,True,False,static-yield plus sliding combined-slip residual
0.09,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.5544829465260432,-0.5324861199143449,1.0869690664403882,0.2620911666807725,-0.08209116668077249,0.01268389204106479,-0.01268389204106479,0.5544829465260432,False,1.6469522741099683,0.6469522741099683,True,False,current raw right-contact scrub approximation
0.09,4.066666667,B_stribeck,0.060163283338264734,0.062358849631218155,0.12252213296948289,0.9199320287029373,-0.897935202091239,1.8178672307941763,0.2620911666807725,-0.08209116668077249,0.021974907505703068,-0.021974907505703068,0.9199320287029373,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.09,4.066666667,C_combined_slip,0.060163283338264734,0.06195718711584754,0.12212047045411227,0.9175781174544918,-0.8955812908427934,1.813159408297285,0.2620911666807725,-0.08209116668077249,0.021915062709592436,-0.021915062709592436,0.9175781174544918,False,1.6469522741099683,0.6469522741099683,True,False,prior combined-slip surface
0.09,4.066666667,Round2_static_yield_contact,0.060163283338264734,-0.006598834630622663,0.05356444870764207,0.5158110006280725,-0.4938141740163741,1.0096251746444467,0.2620911666807725,-0.08209116668077249,0.011700713631516115,-0.011700713631516115,0.5158110006280725,False,1.6469522741099683,0.6469522741099683,True,False,static-yield plus sliding combined-slip residual
0.09,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.6136892943872075,-0.5916924677755092,1.2053817621627168,0.2893624444397425,-0.10936244443974252,0.014104399521886062,-0.014104399521886062,0.6136892943872075,False,1.9079447107893954,0.9079447107893954,True,False,current raw right-contact scrub approximation
0.09,4.711111111,B_stribeck,0.06969735555391174,0.062199802584257086,0.13189715813816882,0.9782062939859497,-0.9562094673742514,1.934415761360201,0.2893624444397425,-0.10936244443974252,0.023371718132242085,-0.023371718132242085,0.9782062939859497,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.09,4.711111111,C_combined_slip,0.06969735555391174,0.05877784872935862,0.12847520428327036,0.9581522053855358,-0.9361553787738376,1.8943075841593733,0.2893624444397425,-0.10936244443974252,0.022861871873480703,-0.022861871873480703,0.9581522053855358,False,1.9079447107893954,0.9079447107893954,True,False,prior combined-slip surface
0.09,4.711111111,Round2_static_yield_contact,0.06969735555391174,-0.008031623605416548,0.06166573194849519,0.566620602576056,-0.5446237759643575,1.1112443785404134,0.2893624444397425,-0.10936244443974252,0.012907745966450338,-0.012907745966450338,0.566620602576056,False,1.9079447107893954,0.9079447107893954,True,False,static-yield plus sliding combined-slip residual
0.09,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.6728956423402437,-0.6508988157285454,1.323794458068789,0.31663372224103,-0.13663372224103,0.015524907004911572,-0.015524907004911572,0.6728956423402437,False,2.1689371478738106,1.1689371478738106,True,False,current raw right-contact scrub approximation
0.09,5.355555556,B_stribeck,0.07923142778435298,0.062022428909611696,0.14125385669396467,1.0363731576158328,-1.0143763310041345,2.0507494886199673,0.31663372224103,-0.13663372224103,0.02476579822663076,-0.02476579822663076,1.0363731576158328,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.09,5.355555556,C_combined_slip,0.07923142778435298,0.07128330474529794,0.15051473252965092,1.090645784425347,-1.0686489578136487,2.1592947422389956,0.31663372224103,-0.13663372224103,0.026145601432018648,-0.026145601432018648,1.090645784425347,True,2.1689371478738106,1.1689371478738106,True,False,prior combined-slip surface
0.09,5.355555556,Round2_static_yield_contact,0.07923142778435298,-0.009278319805130438,0.06995310797922254,0.6185207865341941,-0.5965239599224958,1.21504474645669,0.31663372224103,-0.13663372224103,0.014142504774833062,-0.014142504774833062,0.6185207865341941,False,2.1689371478738106,1.1689371478738106,True,False,static-yield plus sliding combined-slip residual
0.09,6.0,Baseline,0.0887655,0.0,0.0887655,0.7321019902014082,-0.7101051635897099,1.442207153791118,0.343905,-0.163905,0.016945414485732852,-0.016945414485732852,0.7321019902014082,False,2.429929584553238,1.4299295845532378,True,False,current raw right-contact scrub approximation
0.09,6.0,B_stribeck,0.0887655,0.06182859129046103,0.15059409129046103,1.094443535515574,-1.0724467089038756,2.1668902444194496,0.343905,-0.163905,0.02615742531071913,-0.02615742531071913,1.094443535515574,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.09,6.0,C_combined_slip,0.0887655,0.09273851031409679,0.1815040103140968,1.2755886593296415,-1.253591832717943,2.529180492047584,0.343905,-0.163905,0.03076277863839736,-0.03076277863839736,1.2755886593296415,True,2.429929584553238,1.4299295845532378,True,False,prior combined-slip surface
0.09,6.0,Round2_static_yield_contact,0.0887655,-0.010386174702227805,0.0783793252977722,0.6712346388197712,-0.6492378122080729,1.320472451027844,0.343905,-0.163905,0.015397949926211466,-0.015397949926211466,0.6712346388197712,False,2.429929584553238,1.4299295845532378,True,False,static-yield plus sliding combined-slip residual
0.12,0.2,Baseline,0.00295885,0.0,0.00295885,0.20291099685205777,0.16616222918874973,0.036748767663308035,0.1284635,0.1115365,0.004160847149524429,0.003279152850475572,0.20291099685205777,False,0.08099765281844126,0.0,False,False,current raw right-contact scrub approximation
0.12,0.2,B_stribeck,0.00295885,0.0006495645626257817,0.003608414562625782,0.2067177183459608,0.16235550769484666,0.04436221065111415,0.1284635,0.1115365,0.004257627549296521,0.0031823724507034786,0.2067177183459608,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.12,0.2,C_combined_slip,0.00295885,0.004248085380231082,0.007206935380231082,0.2278065635983266,0.14126666244248093,0.08653990115584567,0.1284635,0.1115365,0.004793781002477864,0.002646218997522137,0.2278065635983266,False,0.08099765281844126,0.0,False,False,prior combined-slip surface
0.12,0.2,Round2_static_yield_contact,0.00295885,-0.004068380281803502,-0.0011095302818035025,0.17906857755272312,0.19000464848808438,-0.010936070935361253,0.1284635,0.1115365,0.0035546880504100887,0.0038853119495899117,0.19000464848808438,False,0.08099765281844126,0.0,False,False,static-yield plus sliding combined-slip residual
0.12,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.2621173447132221,0.1069558813275854,0.15516146338563672,0.15573477775897,0.08426522224103,0.005581354630345704,0.0018586453696542967,0.2621173447132221,False,0.3419900894978683,0.0,False,False,current raw right-contact scrub approximation
0.12,0.844444444,B_stribeck,0.012492922215646997,0.060640757594293264,0.07313367980994026,0.6174976850563141,-0.2955266018726493,0.9130242869289633,0.15573477775897,0.08426522224103,0.014616386865993345,-0.007176386865993344,0.6174976850563141,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.12,0.844444444,C_combined_slip,0.012492922215646997,0.01791670698124687,0.030409629196893866,0.3671167820128341,-0.045145698829169405,0.4122624808420035,0.15573477775897,0.08426522224103,0.008250813778848369,-0.0008108137788483682,0.3671167820128341,False,0.3419900894978683,0.0,False,False,prior combined-slip surface
0.12,0.844444444,Round2_static_yield_contact,0.012492922215646997,-0.0047426583735924715,0.007750263842054525,0.23432337224647776,0.13474985379432977,0.09957351845214799,0.15573477775897,0.08426522224103,0.004874732995194749,0.0025652670048052512,0.23432337224647776,False,0.3419900894978683,0.0,False,False,static-yield plus sliding combined-slip residual
0.12,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.32132369266625843,0.047749533374549125,0.2735741592917093,0.1830060555602575,0.0569939444397425,0.007001862113371215,0.00043813788662878505,0.32132369266625843,False,0.6029825265822837,0.0,False,False,current raw right-contact scrub approximation
0.12,1.488888889,B_stribeck,0.022026994446088247,0.061168395549901715,0.08319538999598997,0.6797962133131747,-0.3578251301295101,1.0376213434426849,0.1830060555602575,0.0569939444397425,0.01611550857032473,-0.00867550857032473,0.6797962133131747,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.12,1.488888889,C_combined_slip,0.022026994446088247,0.027767999906488185,0.049794994352576435,0.4840558492042136,-0.16208476602054872,0.6461406152247623,0.1830060555602575,0.0569939444397425,0.011139092323341277,-0.003699092323341276,0.4840558492042136,False,0.6029825265822837,0.0,False,False,prior combined-slip surface
0.12,1.488888889,Round2_static_yield_contact,0.022026994446088247,-0.00614112491827393,0.015885869527814317,0.2853341181601671,0.08373910788064032,0.2015950102795268,0.1830060555602575,0.0569939444397425,0.00608687912501611,0.0013531208749838898,0.2853341181601671,False,0.6029825265822837,0.0,False,False,static-yield plus sliding combined-slip residual
0.12,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.3805300405274228,-0.0585589573437582,0.439088997871181,0.2102773333192275,0.029722666680772503,0.008422369594192491,-0.0009823695941924937,0.3805300405274228,False,0.8639749632617107,0.0,False,False,current raw right-contact scrub approximation
0.12,2.133333333,B_stribeck,0.03156106666173525,0.061274011695711166,0.09283507835744642,0.7396215162028135,-0.417650433019149,1.1572719492219625,0.2102773333192275,0.029722666680772503,0.017551752089412172,-0.010111752089412175,0.7396215162028135,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.12,2.133333333,C_combined_slip,0.03156106666173525,0.032436177318810454,0.06399724398054571,0.5706196797781126,-0.24864859659444805,0.8192682763725606,0.2102773333192275,0.029722666680772503,0.01325512431729995,-0.005815124317299953,0.5706196797781126,False,0.8639749632617107,0.0,False,False,prior combined-slip surface
0.12,2.133333333,Round2_static_yield_contact,0.03156106666173525,-0.008529071126882757,0.02303199553485249,0.3305460970522958,0.038527128988511655,0.29201896806378413,0.2102773333192275,0.029722666680772503,0.007151599972759378,0.00028840002724061977,0.3305460970522958,False,0.8639749632617107,0.0,False,False,static-yield plus sliding combined-slip residual
