parameter_value,launch_command_signature,log_parameter,count,rms_nis,sqrt_mean_nis,rejected_rate,accepted_only_rms_nis,physical_residual_rms
0.6,"pair=0.6,-0.6;linear=0;yaw=-0.6",yaw_rate_nis,9000.0,11.67762497542487,2.9580728671796517,0.0,11.67762497542487,0.164408923799
0.65,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1442.0,12.699195632296988,1.234922252742658,0.011095700416088766,1.066110828244221,1.69309882583
0.65,"pair=0,0;linear=0;yaw=0",right_accel_nis,1442.0,9.541311736110034,1.1227411278409778,0.014563106796116505,1.2836300852161662,1.52099403304
0.65,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1442.0,5.099949344626191,1.2183514807041442,0.0,5.099949344626191,0.0675542714914
0.65,"pair=0.64,-0.64;linear=0;yaw=-0.64",forward_accel_nis,9000.0,21.326587213746965,3.0469636981974912,0.04544444444444445,8.16530614491754,4.78552303741
0.65,"pair=0.64,-0.64;linear=0;yaw=-0.64",right_accel_nis,9000.0,12.906056612949854,2.2950538194512515,0.02422222222222222,5.493680351906848,2.93009054721
0.65,"pair=0.64,-0.64;linear=0;yaw=-0.64",yaw_rate_nis,9000.0,19.697255990958066,2.8778539637916154,0.0,19.697255990958066,0.165273692851
0.7,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1616.0,7.111944492449005,1.076589051626906,0.012995049504950494,1.8686921970251202,1.48518485431
0.7,"pair=0,0;linear=0;yaw=0",right_accel_nis,1616.0,12.207001402655392,1.6048159851234265,0.027227722772277228,3.287048606255389,1.9978446855
0.7,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1616.0,20.95122697489846,2.165357935110793,0.0,20.95122697489846,0.102063412077
0.7,"pair=0.7,-0.7;linear=0;yaw=-0.7",forward_accel_nis,9000.0,42.89412884520315,4.018055560439374,0.129,7.008104037071122,5.58458859549
0.7,"pair=0.7,-0.7;linear=0;yaw=-0.7",right_accel_nis,9000.0,41.425640315979294,3.878198013525239,0.13522222222222222,6.735133251947994,4.78197104194
