vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,required_applied_bank_torque_nm,left_command,right_command,lr_delta_command,max_abs_command,hard_gate_min_abs_command,hard_gate_pass,command_outside_unit,contact_utilization_raw,limiter_activity_proxy
0.06,5.355555556,Round2_force_contact_surface,0.07923142778435298,-0.030717485284558456,0.04851394249979452,0.007228224906036615,0.4892121233913894,-0.4745475723169239,0.9637596957083133,0.4892121233913894,0.4745475723169239,False,False,2.1689371478738106,1.1689371478738106
0.06,6.0,Baseline,0.0887655,0.0,0.0887655,0.013225414485732851,0.7284358524327919,-0.7137713013583262,1.442207153791118,0.7284358524327919,0.7137713013583262,True,False,2.429929584553238,1.4299295845532378
0.06,6.0,B_stribeck,0.0887655,0.06287651354845626,0.15164201354845624,0.022593558112436143,1.0969186628543464,-1.082254111779881,2.1791727746342273,1.0969186628543464,1.082254111779881,True,True,2.429929584553238,1.4299295845532378
0.06,6.0,C_combined_slip,0.0887655,0.08829804338617103,0.17706354338617103,0.026381181332777417,1.245899518044377,-1.2312349669699116,2.4771344850142887,1.245899518044377,1.2312349669699116,True,True,2.429929584553238,1.4299295845532378
0.06,6.0,Round2_force_contact_surface,0.0887655,-0.032779931621161926,0.05598556837883807,0.008341442869464737,0.536331668413691,-0.5216671173392254,1.0579987857529165,0.536331668413691,0.5216671173392254,False,False,2.429929584553238,1.4299295845532378
0.09,0.2,Baseline,0.00295885,0.0,0.00295885,0.00044084714952442834,0.1992448590834414,0.16249609142013335,0.036748767663308035,0.1992448590834414,0.16249609142013335,False,False,0.08099765281844126,0.0
0.09,0.2,B_stribeck,0.00295885,0.0006732012993788867,0.0036320512993788866,0.0005411492513164501,0.2031901017945119,0.15855084870906283,0.04463925308544908,0.2031901017945119,0.15855084870906283,False,False,0.08099765281844126,0.0
0.09,0.2,C_combined_slip,0.00295885,0.004034945165752591,0.006993795165752591,0.0010420246593033635,0.22289133454247842,0.13884961596109632,0.0840417185813821,0.22289133454247842,0.13884961596109632,False,False,0.08099765281844126,0.0
0.09,0.2,Round2_force_contact_surface,0.00295885,0.0007331159338543512,0.003691965933854351,0.0005500760964837639,0.2035412267480271,0.15819972375554764,0.045341502992479465,0.2035412267480271,0.15819972375554764,False,False,0.08099765281844126,0.0
0.09,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.0018613546303457035,0.25845120694460577,0.10328974355896903,0.15516146338563674,0.25845120694460577,0.10328974355896903,False,False,0.3419900894978683,0.0
0.09,0.844444444,B_stribeck,0.012492922215646997,0.06216643664932064,0.07465935886496763,0.01112370195884967,0.6227726681334732,-0.3081338604870412,0.9309065286205145,0.6227726681334732,0.3081338604870412,False,False,0.3419900894978683,0.0
0.09,0.844444444,C_combined_slip,0.012492922215646997,0.016909055140723748,0.029401977356370745,0.004380680976709813,0.3575453807178571,-0.042906573071425244,0.40045195378928233,0.3575453807178571,0.042906573071425244,False,False,0.3419900894978683,0.0
0.09,0.844444444,Round2_force_contact_surface,0.012492922215646997,0.05503503120967414,0.06752795342532114,0.0100611743686808,0.5809796333362851,-0.2663408256898531,0.8473204590261383,0.5809796333362851,0.2663408256898531,False,False,0.3419900894978683,0.0
0.09,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.003281862113371215,0.3176575548976421,0.04408339560587204,0.27357415929177004,0.3176575548976421,0.04408339560587204,False,False,0.6029825265822837,0.0
0.09,1.488888889,B_stribeck,0.022026994446088247,0.06260230310218737,0.08462929754827561,0.012609150376129917,0.6845333767922288,-0.36989456914585755,1.0544279459380863,0.6845333767922288,0.36989456914585755,False,False,0.6029825265822837,0.0
0.09,1.488888889,C_combined_slip,0.022026994446088247,0.02614648602574831,0.04817348047183656,0.007177498537837289,0.47088695821038634,-0.1562481505640152,0.6271351087744015,0.47088695821038634,0.1562481505640152,False,False,0.6029825265822837,0.0
0.09,1.488888889,Round2_force_contact_surface,0.022026994446088247,0.0556383637539269,0.07766535820001515,0.011571574016685661,0.6437217637139258,-0.3290829560675546,0.9728047197814804,0.6437217637139258,0.3290829560675546,False,False,0.6029825265822837,0.0
0.09,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.004702369594192491,0.3768639027588064,-0.6304668025233581,1.0073307052821645,0.6304668025233581,0.3768639027588064,False,False,0.8639749632617107,0.0
0.09,2.133333333,B_stribeck,0.03156106666173525,0.06266767308283318,0.09422873974456843,0.014039397509056629,0.7441228202295656,-0.9977257199941175,1.7418485402236832,0.9977257199941175,0.7441228202295656,True,False,0.8639749632617107,0.0
0.09,2.133333333,C_combined_slip,0.03156106666173525,0.03059777130051256,0.062158837962247804,0.009261215179345954,0.5561797096500374,-0.8097826094145891,1.3659623190646264,0.8097826094145891,0.5561797096500374,False,False,0.8639749632617107,0.0
0.09,2.133333333,Round2_force_contact_surface,0.03156106666173525,0.05477055627914,0.08633162294087525,0.012862784489684373,0.6978423948397328,-0.9514452946042846,1.6492876894440174,0.9514452946042846,0.6978423948397328,True,False,0.8639749632617107,0.0
0.09,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.006122877077218002,0.4360702507118427,-0.4140734241001624,0.850143674812005,0.4360702507118427,0.4140734241001624,False,False,1.124967400346126,0.12496740034612608
0.09,2.777777778,B_stribeck,0.041095138892176496,0.06260723073794697,0.10370236963012347,0.015450899521898232,0.8029749506241654,-0.7809781240124852,1.5839530746366506,0.8029749506241654,0.7809781240124852,True,False,1.124967400346126,0.12496740034612608
0.09,2.777777778,C_combined_slip,0.041095138892176496,0.049467486217121846,0.09056262510929834,0.013493173068213531,0.7259705221657791,-0.7039736955540989,1.429944217719878,0.7259705221657791,0.7039736955540989,True,False,1.124967400346126,0.12496740034612608
0.09,2.777777778,Round2_force_contact_surface,0.041095138892176496,0.05000241796797569,0.0910975568601522,0.013572874012010622,0.7291054471769508,-0.7071086205652708,1.4362140677422217,0.7291054471769508,0.7071086205652708,True,False,1.124967400346126,0.12496740034612608
0.09,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.007543384558039277,0.49527659857300693,-0.4732797719613087,0.9685563705343156,0.49527659857300693,0.4732797719613087,False,False,1.385959837025553,0.38595983702555303
0.09,3.422222222,B_stribeck,0.050629211107823494,0.06249686569278113,0.11312607680060463,0.016854963412957103,0.861534512909605,-0.8395376862979068,1.7010721992075117,0.861534512909605,0.8395376862979068,True,False,1.385959837025553,0.38595983702555303
0.09,3.422222222,C_combined_slip,0.050629211107823494,0.056933822302566855,0.10756303341039035,0.016026110371655015,0.8289327392545908,-0.8069359126428925,1.6358686518974834,0.8289327392545908,0.8069359126428925,True,False,1.385959837025553,0.38595983702555303
0.09,3.422222222,Round2_force_contact_surface,0.050629211107823494,0.03532936906322373,0.08595858017104722,0.01280720382769428,0.7023215580999753,-0.6803247314882771,1.3826462895882523,0.7023215580999753,0.6803247314882771,True,False,1.385959837025553,0.38595983702555303
0.09,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.008963892041064788,0.5544829465260432,-0.5324861199143449,1.0869690664403882,0.5544829465260432,0.5324861199143449,False,False,1.6469522741099683,0.6469522741099683
0.09,4.066666667,B_stribeck,0.060163283338264734,0.062358849631218155,0.12252213296948289,0.018254907505703067,0.9199320287029373,-0.897935202091239,1.8178672307941763,0.9199320287029373,0.897935202091239,True,False,1.6469522741099683,0.6469522741099683
0.09,4.066666667,C_combined_slip,0.060163283338264734,0.06195718711584754,0.12212047045411227,0.018195062709592435,0.9175781174544918,-0.8955812908427934,1.813159408297285,0.9175781174544918,0.8955812908427934,True,False,1.6469522741099683,0.6469522741099683
0.09,4.066666667,Round2_force_contact_surface,0.060163283338264734,0.01144344882099825,0.07160673215926298,0.010668882761603429,0.6215463688518854,-0.5995495422401871,1.2210959110920725,0.6215463688518854,0.5995495422401871,False,False,1.6469522741099683,0.6469522741099683
0.09,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.010384399521886063,0.6136892943872075,-0.5916924677755092,1.2053817621627168,0.6136892943872075,0.5916924677755092,False,False,1.9079447107893954,0.9079447107893954
0.09,4.711111111,B_stribeck,0.06969735555391174,0.062199802584257086,0.13189715813816882,0.019651718132242084,0.9782062939859497,-0.9562094673742514,1.934415761360201,0.9782062939859497,0.9562094673742514,True,False,1.9079447107893954,0.9079447107893954
0.09,4.711111111,C_combined_slip,0.06969735555391174,0.05877784872935862,0.12847520428327036,0.019141871873480702,0.9581522053855358,-0.9361553787738376,1.8943075841593733,0.9581522053855358,0.9361553787738376,True,False,1.9079447107893954,0.9079447107893954
0.09,4.711111111,Round2_force_contact_surface,0.06969735555391174,-0.015950780427174162,0.05374657512673758,0.00800784914454021,0.5202110134120282,-0.4982141868003299,1.0184252002123582,0.5202110134120282,0.4982141868003299,False,False,1.9079447107893954,0.9079447107893954
0.09,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.011804907004911573,0.6728956423402437,-0.6508988157285454,1.323794458068789,0.6728956423402437,0.6508988157285454,True,False,2.1689371478738106,1.1689371478738106
0.09,5.355555556,B_stribeck,0.07923142778435298,0.062022428909611696,0.14125385669396467,0.02104579822663076,1.0363731576158328,-1.0143763310041345,2.0507494886199673,1.0363731576158328,1.0143763310041345,True,True,2.1689371478738106,1.1689371478738106
0.09,5.355555556,C_combined_slip,0.07923142778435298,0.07128330474529794,0.15051473252965092,0.022425601432018646,1.090645784425347,-1.0686489578136487,2.1592947422389956,1.090645784425347,1.0686489578136487,True,True,2.1689371478738106,1.1689371478738106
0.09,5.355555556,Round2_force_contact_surface,0.07923142778435298,-0.0355017320452032,0.043729695739149775,0.006515406903416774,0.4648405632562568,-0.4428437366445585,0.9076842999008152,0.4648405632562568,0.4428437366445585,False,False,2.1689371478738106,1.1689371478738106
0.09,6.0,Baseline,0.0887655,0.0,0.0887655,0.013225414485732851,0.7321019902014082,-0.7101051635897099,1.442207153791118,0.7321019902014082,0.7101051635897099,True,False,2.429929584553238,1.4299295845532378
0.09,6.0,B_stribeck,0.0887655,0.06182859129046103,0.15059409129046103,0.022437425310719128,1.094443535515574,-1.0724467089038756,2.1668902444194496,1.094443535515574,1.0724467089038756,True,True,2.429929584553238,1.4299295845532378
0.09,6.0,C_combined_slip,0.0887655,0.09273851031409679,0.1815040103140968,0.02704277863839736,1.2755886593296415,-1.253591832717943,2.529180492047584,1.2755886593296415,1.253591832717943,True,True,2.429929584553238,1.4299295845532378
0.09,6.0,Round2_force_contact_surface,0.0887655,-0.046291006754105045,0.04247449324589495,0.006328390852847349,0.46081722418380217,-0.43882039757210395,0.8996376217559061,0.46081722418380217,0.43882039757210395,False,False,2.429929584553238,1.4299295845532378
0.12,0.2,Baseline,0.00295885,0.0,0.00295885,0.00044084714952442834,0.20291099685205777,0.16616222918874973,0.036748767663308035,0.20291099685205777,0.16616222918874973,False,False,0.08099765281844126,0.0
0.12,0.2,B_stribeck,0.00295885,0.0006495645626257817,0.003608414562625782,0.0005376275492965216,0.2067177183459608,0.16235550769484666,0.04436221065111415,0.2067177183459608,0.16235550769484666,False,False,0.08099765281844126,0.0
0.12,0.2,C_combined_slip,0.00295885,0.004248085380231082,0.007206935380231082,0.0010737810024778632,0.2278065635983266,0.14126666244248093,0.08653990115584567,0.2278065635983266,0.14126666244248093,False,False,0.08099765281844126,0.0
0.12,0.2,Round2_force_contact_surface,0.00295885,0.0007489314390449512,0.003707781439044951,0.0005524324918338374,0.207300050027846,0.16177317601296154,0.04552687401488445,0.207300050027846,0.16177317601296154,False,False,0.08099765281844126,0.0
0.12,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.0018613546303457035,0.2621173447132221,0.1069558813275854,0.15516146338563672,0.2621173447132221,0.1069558813275854,False,False,0.3419900894978683,0.0
0.12,0.844444444,B_stribeck,0.012492922215646997,0.060640757594293264,0.07313367980994026,0.010896386865993344,0.6174976850563141,-0.2955266018726493,0.9130242869289633,0.6174976850563141,0.2955266018726493,False,False,0.3419900894978683,0.0
0.12,0.844444444,C_combined_slip,0.012492922215646997,0.01791670698124687,0.030409629196893866,0.0045308137788483685,0.3671167820128341,-0.045145698829169405,0.4122624808420035,0.3671167820128341,0.045145698829169405,False,False,0.3419900894978683,0.0
0.12,0.844444444,Round2_force_contact_surface,0.012492922215646997,0.05135877371337173,0.06385169592901874,0.009513438715246958,0.5631013562253001,-0.24113027304163537,0.8042316292669355,0.5631013562253001,0.24113027304163537,False,False,0.3419900894978683,0.0
0.12,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.003281862113371215,0.32132369266625843,0.047749533374549125,0.2735741592917093,0.32132369266625843,0.047749533374549125,False,False,0.6029825265822837,0.0
0.12,1.488888889,B_stribeck,0.022026994446088247,0.061168395549901715,0.08319538999598997,0.01239550857032473,0.6797962133131747,-0.3578251301295101,1.0376213434426849,0.6797962133131747,0.3578251301295101,False,False,0.6029825265822837,0.0
0.12,1.488888889,C_combined_slip,0.022026994446088247,0.027767999906488185,0.049794994352576435,0.007419092323341276,0.4840558492042136,-0.16208476602054872,0.6461406152247623,0.4840558492042136,0.16208476602054872,False,False,0.6029825265822837,0.0
0.12,1.488888889,Round2_force_contact_surface,0.022026994446088247,0.05289053290084597,0.07491752734693422,0.011162167186682111,0.6312844571570868,-0.309313373973422,0.9405978311305088,0.6312844571570868,0.309313373973422,False,False,0.6029825265822837,0.0
0.12,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.004702369594192491,0.3805300405274228,-0.0585589573437582,0.439088997871181,0.3805300405274228,0.0585589573437582,False,False,0.8639749632617107,0.0
0.12,2.133333333,B_stribeck,0.03156106666173525,0.061274011695711166,0.09283507835744642,0.013831752089412173,0.7396215162028135,-0.417650433019149,1.1572719492219625,0.7396215162028135,0.417650433019149,False,False,0.8639749632617107,0.0
0.12,2.133333333,C_combined_slip,0.03156106666173525,0.032436177318810454,0.06399724398054571,0.009535124317299951,0.5706196797781126,-0.24864859659444805,0.8192682763725606,0.5706196797781126,0.24864859659444805,False,False,0.8639749632617107,0.0
0.12,2.133333333,Round2_force_contact_surface,0.03156106666173525,0.0523402325648722,0.08390129922660744,0.012500683916199205,0.6872658136354309,-0.36529473045176636,1.0525605440871972,0.6872658136354309,0.36529473045176636,False,False,0.8639749632617107,0.0
0.12,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.006122877077218002,0.4397363884804591,-0.3351467890147723,0.7748831774952314,0.4397363884804591,0.3351467890147723,False,False,1.124967400346126,0.12496740034612608
0.12,2.777777778,B_stribeck,0.041095138892176496,0.06124060339116021,0.10233574228333671,0.015247281977820947,0.7986320774422166,-0.69404247797653,1.4926745554187466,0.7986320774422166,0.69404247797653,True,False,1.124967400346126,0.12496740034612608
0.12,2.777777778,C_combined_slip,0.041095138892176496,0.0527066746080567,0.0938018135002332,0.013975788600909088,0.7486196660588793,-0.6440300665931926,1.392649732652072,0.7486196660588793,0.6440300665931926,True,False,1.124967400346126,0.12496740034612608
0.12,2.777777778,Round2_force_contact_surface,0.041095138892176496,0.047002502354168335,0.08809764124634484,0.013125908384432073,0.715190817914785,-0.6106012184490983,1.3257920363638833,0.715190817914785,0.6106012184490983,True,False,1.124967400346126,0.12496740034612608
0.12,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.007543384558039277,0.4989427363416234,-0.4696136341981894,0.9685563705398128,0.4989427363416234,0.4696136341981894,False,False,1.385959837025553,0.38595983702555303
0.12,3.422222222,B_stribeck,0.050629211107823494,0.061156112765623376,0.11178532387344686,0.016655200969388134,0.8573432747074737,-0.8280141725640398,1.6853574472715134,0.8573432747074737,0.8280141725640398,True,False,1.385959837025553,0.38595983702555303
0.12,3.422222222,C_combined_slip,0.050629211107823494,0.06029256787895276,0.11092177898677626,0.016526539056220813,0.8522825385309947,-0.8229534363875607,1.6752359749185555,0.8522825385309947,0.8229534363875607,True,False,1.385959837025553,0.38595983702555303
0.12,3.422222222,Round2_force_contact_surface,0.050629211107823494,0.029913375667640536,0.08054258677546403,0.012000260167053835,0.674247697020038,-0.6449185948766042,1.319166291896642,0.674247697020038,0.6449185948766042,True,False,1.385959837025553,0.38595983702555303
0.12,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.008963892041064788,0.5581490842946597,-0.5288199821457286,1.0869690664403882,0.5581490842946597,0.5288199821457286,False,False,1.6469522741099683,0.6469522741099683
0.12,4.066666667,B_stribeck,0.060163283338264734,0.0610461503487871,0.12120943368705184,0.018059324851346648,0.9159051966561109,-0.8865760945071799,1.8024812911632908,0.9159051966561109,0.8865760945071799,True,False,1.6469522741099683,0.6469522741099683
0.12,4.066666667,C_combined_slip,0.060163283338264734,0.06511126292497628,0.12527454626324103,0.01866499708606923,0.9397284658264,-0.910399363677469,1.850127829503869,0.9397284658264,0.910399363677469,True,False,1.6469522741099683,0.6469522741099683
0.12,4.066666667,Round2_force_contact_surface,0.060163283338264734,0.0017328523247005859,0.06189613566296532,0.009222074445678415,0.5683043276218697,-0.5389752254729385,1.1072795530948083,0.5683043276218697,0.5389752254729385,False,False,1.6469522741099683,0.6469522741099683
0.12,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.010384399521886063,0.6173554321558239,-0.5880263300068928,1.2053817621627165,0.6173554321558239,0.5880263300068928,False,False,1.9079447107893954,0.9079447107893954
0.12,4.711111111,B_stribeck,0.06969735555391174,0.06091772655973753,0.13061508211364928,0.019460698120790657,0.9743589271082724,-0.9450298249593415,1.919388752067614,0.9743589271082724,0.9450298249593415,True,False,1.9079447107893954,0.9079447107893954
0.12,4.711111111,C_combined_slip,0.06969735555391174,0.06263167753800283,0.13232903309191457,0.01971606436213201,0.9844034005969187,-0.9550742984479876,1.9394776990449063,0.9844034005969187,0.9550742984479876,True,False,1.9079447107893954,0.9079447107893954
0.12,4.711111111,Round2_force_contact_surface,0.06969735555391174,-0.02235960150986866,0.04733775404404308,0.007052981372899902,0.4863187645786229,-0.4569896624296919,0.9433084270083147,0.4863187645786229,0.4569896624296919,False,False,1.9079447107893954,0.9079447107893954
0.12,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.011804907004911573,0.67656178010886,-0.647232677959929,1.323794458068789,0.67656178010886,0.647232677959929,True,False,2.1689371478738106,1.1689371478738106
0.12,5.355555556,B_stribeck,0.07923142778435298,0.06077306958963558,0.14000449737398857,0.02085965276642046,1.032717524384911,-1.00338842223598,2.036105946620891,1.032717524384911,1.00338842223598,True,True,2.1689371478738106,1.1689371478738106
0.12,5.355555556,C_combined_slip,0.07923142778435298,0.0763257394086769,0.15555716719302987,0.023176887556024182,1.123862709781717,-1.094533607632786,2.218396317414503,1.123862709781717,1.094533607632786,True,True,2.1689371478738106,1.1689371478738106
0.12,5.355555556,Round2_force_contact_surface,0.07923142778435298,-0.03929357538844598,0.039937852395907,0.005950449798693061,0.44628490447568037,-0.41695580232674934,0.8632407068024297,0.44628490447568037,0.41695580232674934,False,False,2.1689371478738106,1.1689371478738106
0.12,6.0,Baseline,0.0887655,0.0,0.0887655,0.013225414485732851,0.7357681279700246,-0.7064390258210935,1.442207153791118,0.7357681279700246,0.7064390258210935,True,False,2.429929584553238,1.4299295845532378
0.12,6.0,B_stribeck,0.0887655,0.06061336433522112,0.14937886433522113,0.02225636532483179,1.090987932295455,-1.061658830146524,2.1526467624419787,1.090987932295455,1.061658830146524,True,True,2.429929584553238,1.4299295845532378
0.12,6.0,C_combined_slip,0.0887655,0.10010300907146444,0.18886850907146444,0.028140035439134712,1.3224138567584207,-1.2930847546094895,2.61549861136791,1.3224138567584207,1.2930847546094895,True,True,2.429929584553238,1.4299295845532378
0.12,6.0,Round2_force_contact_surface,0.0887655,-0.05303884987557022,0.03572665012442978,0.005323011260932941,0.4249381636365955,-0.3956090614876644,0.8205472251242598,0.4249381636365955,0.3956090614876644,False,False,2.429929584553238,1.4299295845532378
0.15,0.2,Baseline,0.00295885,0.0,0.00295885,0.00044084714952442834,0.20657713462067415,0.1698283669573661,0.036748767663308035,0.20657713462067415,0.1698283669573661,False,False,0.08099765281844126,0.0
0.15,0.2,B_stribeck,0.00295885,0.0006260369993601362,0.003584886999360136,0.0005341221133329157,0.21024597469995626,0.16615952687808402,0.04408644782187224,0.21024597469995626,0.16615952687808402,False,False,0.08099765281844126,0.0
0.15,0.2,C_combined_slip,0.00295885,0.0045618230011726345,0.007520673001172634,0.001120525628224575,0.2333113357595834,0.14309416581845685,0.09021716994112655,0.2333113357595834,0.14309416581845685,False,False,0.08099765281844126,0.0
0.15,0.2,Round2_force_contact_surface,0.00295885,0.0007703228736107821,0.003729172873610782,0.0005556196601433444,0.21109155059861096,0.16531395097942936,0.0457775996191816,0.21109155059861096,0.16531395097942936,False,False,0.08099765281844126,0.0
0.15,0.844444444,Baseline,0.012492922215646997,0.0,0.012492922215646997,0.0018613546303457035,0.2657834824818385,0.11062201909620178,0.1551614633856367,0.2657834824818385,0.11062201909620178,False,False,0.3419900894978683,0.0
0.15,0.844444444,B_stribeck,0.012492922215646997,0.05905568443640175,0.07154860665204875,0.010660222483397349,0.6118746275597776,-0.28257126883888023,0.8944458963986579,0.6118746275597776,0.28257126883888023,False,False,0.3419900894978683,0.0
0.15,0.844444444,C_combined_slip,0.012492922215646997,0.019432688154810578,0.031925610370457574,0.004756683957836238,0.3796672069636655,-0.05036384824276807,0.4300310552064336,0.3796672069636655,0.05036384824276807,False,False,0.3419900894978683,0.0
0.15,0.844444444,Round2_force_contact_surface,0.012492922215646997,0.047917198702353475,0.06041012091800047,0.009000669046800802,0.5465984171674908,-0.2172950584465934,0.7638934756140842,0.5465984171674908,0.2172950584465934,False,False,0.3419900894978683,0.0
0.15,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.003281862113371215,0.32498983043487484,0.05141567114316551,0.2735741592917093,0.32498983043487484,0.05141567114316551,False,False,0.6029825265822837,0.0
0.15,1.488888889,B_stribeck,0.022026994446088247,0.05968698545195892,0.08171397989804717,0.012174789230393746,0.6747806649406511,-0.34547730621975375,1.020257971160405,0.6747806649406511,0.34547730621975375,False,False,0.6029825265822837,0.0
0.15,1.488888889,C_combined_slip,0.022026994446088247,0.03025268851888341,0.05227968296497166,0.0077892928716050405,0.5022833071104713,-0.17297994838957387,0.6752632555000452,0.5022833071104713,0.17297994838957387,False,False,0.6029825265822837,0.0
0.15,1.488888889,Round2_force_contact_surface,0.022026994446088247,0.05008941637395461,0.07211641082004286,0.010744821178481013,0.6185348741438607,-0.28923151542296316,0.9077663895668238,0.6185348741438607,0.28923151542296316,False,False,0.6029825265822837,0.0
0.15,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.004702369594192491,0.3841961782960392,-0.05489281957514168,0.4390889978711809,0.3841961782960392,0.05489281957514168,False,False,0.8639749632617107,0.0
0.15,2.133333333,B_stribeck,0.03156106666173525,0.059832729117504646,0.0913937957792399,0.013617011458335382,0.7348411319704944,-0.40553777324959683,1.1403789052200912,0.7348411319704944,0.40553777324959683,False,False,0.8639749632617107,0.0
0.15,2.133333333,C_combined_slip,0.03156106666173525,0.03529761001272358,0.06685867667445883,0.009961456996100026,0.5910550164316616,-0.26175165771076414,0.8528066741424257,0.5910550164316616,0.26175165771076414,False,False,0.8639749632617107,0.0
0.15,2.133333333,Round2_force_contact_surface,0.03156106666173525,0.04967833342854995,0.0812394000902852,0.01210408028757011,0.6753321030750711,-0.3460287443541737,1.0213608474292448,0.6753321030750711,0.3460287443541737,False,False,0.8639749632617107,0.0
0.15,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.006122877077218002,0.44340252624907545,-0.11409916752817793,0.5575016937772533,0.44340252624907545,0.11409916752817793,False,False,1.124967400346126,0.12496740034612608
0.15,2.777777778,B_stribeck,0.041095138892176496,0.05982140096201571,0.1009165398541922,0.015035831128509052,0.793981092168614,-0.4646777334477166,1.2586588256163307,0.793981092168614,0.4646777334477166,False,False,1.124967400346126,0.12496740034612608
0.15,2.777777778,C_combined_slip,0.041095138892176496,0.05772146288849161,0.0988166017806681,0.014722955614748328,0.781674571985254,-0.4523712132643566,1.2340457852496107,0.781674571985254,0.4523712132643566,False,False,1.124967400346126,0.12496740034612608
0.15,2.777777778,Round2_force_contact_surface,0.041095138892176496,0.0433640942774758,0.08445923316965229,0.01258381201948739,0.6975343543192699,-0.36823099559837225,1.0657653499176423,0.6975343543192699,0.36823099559837225,False,False,1.124967400346126,0.12496740034612608
0.15,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.007543384558039277,0.5026088741102398,-0.2678134739259815,0.7704223480362213,0.5026088741102398,0.2678134739259815,False,False,1.385959837025553,0.38595983702555303
0.15,3.422222222,B_stribeck,0.050629211107823494,0.05975538189747249,0.11038459300529599,0.016446502248440745,0.8528005405490123,-0.618005140364754,1.4708056809137662,0.8528005405490123,0.618005140364754,True,False,1.385959837025553,0.38595983702555303
0.15,3.422222222,C_combined_slip,0.050629211107823494,0.06541277668024165,0.11604198778806514,0.017289412961629367,0.8859552530413399,-0.6511598528570818,1.5371151058984216,0.8859552530413399,0.6511598528570818,True,False,1.385959837025553,0.38595983702555303
0.15,3.422222222,Round2_force_contact_surface,0.050629211107823494,0.02432174115296972,0.07495095226079321,0.011167147255965054,0.6451445051210959,-0.4103491049368377,1.0554936100579335,0.6451445051210959,0.4103491049368377,False,False,1.385959837025553,0.38595983702555303
0.15,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.008963892041064788,0.561815222063276,-0.5251538452972341,1.0869690673605101,0.561815222063276,0.5251538452972341,False,False,1.6469522741099683,0.6469522741099683
0.15,4.066666667,B_stribeck,0.060163283338264734,0.05966464126878616,0.11982792460705088,0.017853490037158522,0.9114751102594143,-0.8748137334933723,1.7862888437527866,0.9114751102594143,0.8748137334933723,True,False,1.6469522741099683,0.6469522741099683
0.15,4.066666667,C_combined_slip,0.060163283338264734,0.06898658080105154,0.12914986413931628,0.019242391289617515,0.9661055960095787,-0.9294442192435365,1.8955498152531152,0.9661055960095787,0.9294442192435365,True,False,1.6469522741099683,0.6469522741099683
0.15,4.066666667,Round2_force_contact_surface,0.060163283338264734,-0.0024912651179256756,0.05767201822033906,0.008592711641265145,0.5472153608376533,-0.5105539840716116,1.0577693449092649,0.5472153608376533,0.5105539840716116,False,False,1.6469522741099683,0.6469522741099683
0.15,4.711111111,Baseline,0.06969735555391174,0.0,0.06969735555391174,0.010384399521886063,0.6210215699244402,-0.5843601922382764,1.2053817621627165,0.6210215699244402,0.5843601922382764,False,False,1.9079447107893954,0.9079447107893954
0.15,4.711111111,B_stribeck,0.06969735555391174,0.05955709115584287,0.1292544467097546,0.019257973332663856,0.9700511692314221,-0.9333897915452583,1.9034409607766802,0.9700511692314221,0.9333897915452583,True,False,1.9079447107893954,0.9079447107893954
0.15,4.711111111,C_combined_slip,0.06969735555391174,0.07027510653317152,0.13997246208708325,0.020854879741455896,1.0328632465158258,-0.9962018688296621,2.029065115345488,1.0328632465158258,0.9962018688296621,True,True,1.9079447107893954,0.9079447107893954
0.15,4.711111111,Round2_force_contact_surface,0.06969735555391174,-0.02485445013918982,0.04484290541472192,0.0066812670559419085,0.47536404023788986,-0.4387026625517261,0.9140667027896159,0.47536404023788986,0.4387026625517261,False,False,1.9079447107893954,0.9079447107893954
0.15,5.355555556,Baseline,0.07923142778435298,0.0,0.07923142778435298,0.011804907004911573,0.6802279178774765,-0.6435665401913125,1.323794458068789,0.6802279178774765,0.6435665401913125,True,False,2.1689371478738106,1.1689371478738106
