rank,branch,source,interpretation,k1,k2,k3,peak_frac,decay0,decay_v,vf_fade,slide_nm,peak_delta_nm,peak_extra_nm,train_rmse_nm,validation_non_authoritative_rmse_nm,primary_rmse_nm,open_floor_validation_rmse_nm,latest_may4_rmse_nm,launch_extra_nm,launch_total_nm,launch_left_command,launch_right_command,launch_max_abs_command,launch_target_abs_error,selected_score,acceptable,boundary_status
10,latest_weighted,iteration2_local,line_reaches_x2,1.2,11.583777787594927,1.1736234147575948,0.8400469283766457,0.054,6.0,0.016254641905995258,0.02381280713804029,0.02950046821841366,0.05331327535645395,0.02883001324052408,0.030708116224789743,0.03156360129105542,0.023000299819804747,0.029887305709056625,0.05124163196709159,0.06603588196709159,0.5620414927222721,-0.5620414927222721,0.5620414927222721,0.08395850727772791,0.42940471283723475,False,
11,latest_weighted,iteration2_local,line_reaches_x2,1.156333910411354,6.787498598199041,1.0687967998645889,0.9459425711544158,0.054,3.2625126988448194,0.016200000000000003,0.019492809093394733,0.03335282737055773,0.05284563646395246,0.028795927151160663,0.030760467849070463,0.03141807057079018,0.023214119181388326,0.02992636363126052,0.05118476368061057,0.06597901368061057,0.5617082206490641,-0.5617082206490641,0.5617082206490641,0.0842917793509359,0.4327866654982533,False,
12,latest_weighted,iteration2_local,line_reaches_x2,0.12130469139325209,0.25,1.0434789021349742,0.9515340358729514,0.054,0.0,0.016200000000000003,0.020762986184809,0.030744802068623983,0.05150778825343298,0.028905769001505002,0.03066439139540055,0.0314786540177613,0.023378601514156355,0.030040213747046754,0.05108619043323982,0.06588044043323982,0.5611305399671421,-0.5611305399671421,0.5611305399671421,0.08486946003285789,0.43881773433829796,False,
13,latest_weighted,iteration2_local,line_reaches_x2,1.2,14.8,1.0418532590823517,0.96,0.054,2.6066633402657184,0.020611323872460927,0.01862696211084161,0.03246439719497775,0.05109135930581936,0.02881942398048475,0.030619758506430655,0.031461437474540124,0.0232832501466618,0.029924135121229493,0.05105814561070089,0.06585239561070089,0.5609661855135677,-0.5609661855135677,0.5609661855135677,0.08503381448643232,0.44041602246641565,False,
14,latest_weighted,iteration2_local,line_reaches_x2,0.1245895371083593,12.853364353936449,1.1254072865706761,0.9067576104867328,0.07724611039833006,6.0,0.016647016956083244,0.02003140161666332,0.033950311877260546,0.05398171349392386,0.028758732433675955,0.030664103091518048,0.03154176660072777,0.02301965917703287,0.02980242844536118,0.050922379344484875,0.06571662934448487,0.560170538100688,-0.560170538100688,0.560170538100688,0.08582946189931207,0.4485107169016242,False,
15,latest_weighted,iteration2_local,line_reaches_x2,0.18778820468478777,14.8,1.042024742713614,0.96,0.054,5.137107041446364,0.016200000000000003,0.0177921447021911,0.03282884332274451,0.05062098802493561,0.02883199754313004,0.030666152273564527,0.031521263868508065,0.02325672035768691,0.02993813963951417,0.05058530473334502,0.06537955473334502,0.5581951391317415,-0.5581951391317415,0.5581951391317415,0.08780486086825856,0.4688318214427799,False,
16,latest_weighted,iteration2_local,line_reaches_x2,0.8682239968606855,11.093791008278188,1.1273631578622845,0.9031617308731795,0.08573008229558239,5.489258218260074,0.016200000000000003,0.019898778619600595,0.03251614029028503,0.05241491890988563,0.028776448716465116,0.030705984447129957,0.0315093285101721,0.02303167198702986,0.029846084787492386,0.05030029170249406,0.06509454170249405,0.5565248429163864,-0.5565248429163864,0.5565248429163864,0.08947515708361364,0.48589680882350456,False,
17,latest_weighted,iteration2_local,line_reaches_x2,0.025,0.25,1.0568017374621042,0.96,0.054,0.0,0.016200000000000003,0.019840142650135013,0.03266721305378248,0.05250735570391749,0.028880652072407153,0.030673528465265366,0.031435812272119286,0.02340843214512148,0.030039234424674613,0.05001590694789554,0.06481015694789553,0.5548582286640749,-0.5548582286640749,0.5548582286640749,0.09114177133592516,0.5030838082656396,False,
18,latest_weighted,iteration2_local,line_reaches_x2,1.2,12.314274269812985,1.249893233354846,0.8186261319762851,0.07483517992922577,4.210082175144207,0.016200000000000003,0.02466625499912134,0.029333818463773313,0.05400007346289465,0.028856015807598393,0.030650953062525913,0.03160023836536791,0.02297729616605352,0.029892626204820548,0.04972317179667115,0.06451742179667115,0.5531426775760011,-0.5531426775760011,0.5531426775760011,0.09285732242399891,0.5206435706535868,False,
19,latest_weighted,iteration2_local,line_reaches_x2,0.1889949875363936,2.4986275164475815,1.1028966815258368,0.9217859774392839,0.054,0.8430282020336586,0.016855389937283978,0.023419636073531543,0.029340106118192884,0.052759742191724426,0.028860858312835375,0.03067812032790415,0.03151602527695303,0.02316711910926398,0.02994673407431662,0.04951262682303387,0.06430687682303386,0.5519087954914574,-0.5519087954914574,0.5519087954914574,0.09409120450854258,0.5332957045253964,False,
20,latest_weighted,iteration2_local,line_reaches_x2,0.16116744388633303,7.347855668805822,1.2016541442832027,0.8357657127128479,0.054,5.948412198447072,0.016200000000000003,0.0244173896774154,0.02605190751691033,0.05046929719432573,0.028819164714359642,0.03073380289987349,0.03149815920512307,0.02301723939493962,0.029886049430284285,0.049506024434297954,0.06430027443429795,0.551870102717008,-0.551870102717008,0.551870102717008,0.09412989728299204,0.5336506118650276,False,
21,latest_weighted,iteration2_local,line_reaches_x2,1.0406693877117401,14.8,1.034386038324739,0.96,0.054350286110881746,6.0,0.016200000000000003,0.017457473262558258,0.03210114831134457,0.049558621573902825,0.028828446851201766,0.030678018086879852,0.03152719961956974,0.023244669011174154,0.02993243202317289,0.0491269983603467,0.0639212483603467,0.5496488505344268,-0.5496488505344268,0.5496488505344268,0.09635114946557322,0.5564277288733268,False,
22,latest_weighted,iteration2_local,line_reaches_x2,0.9900804287370671,4.270945789392984,1.0367959840960734,0.96,0.054,0.9966603077307767,0.019585684711851202,0.019221926561420084,0.02999273981006042,0.0492146663714805,0.028805662614717367,0.030657690665866363,0.031390124000113734,0.023359442556835457,0.029958109144791346,0.04903743612884785,0.06383168612884785,0.5491239781948546,-0.5491239781948546,0.5491239781948546,0.09687602180514543,0.5617848861174576,False,
23,latest_weighted,iteration2_local,line_reaches_x2,0.2713399422248528,0.861888956599621,1.0522219262201913,0.96,0.054,0.0,0.01754035399441268,0.02016019305325825,0.029972347754378723,0.050132540807636974,0.028873846777749703,0.030646964571709352,0.03144986154452195,0.02338677558614919,0.030010753201026523,0.04892981460043748,0.06372406460043747,0.548493270781029,-0.548493270781029,0.548493270781029,0.09750672921897097,0.5683178212722018,False,
24,latest_weighted,iteration2_local,line_reaches_x2,0.15927114868890685,6.325854967932615,1.0693499073247172,0.9405084263386707,0.08247130008714455,1.7160505657748697,0.017840381271660922,0.018843252910943298,0.030385888890910432,0.049229141801853726,0.02881239182720971,0.030671030572433464,0.03139403854071814,0.023267922158842123,0.02995050692143696,0.04892218615889567,0.06371643615889566,0.5484485649056579,-0.5484485649056579,0.5484485649056579,0.09755143509434216,0.5687146015442165,False,
25,latest_weighted,iteration2_local,line_reaches_x2,0.22135757486028645,4.010429019457565,1.15437925351531,0.8888273804615017,0.07153342414237056,1.2931396540123021,0.016200000000000003,0.02372903845410574,0.029922872797555823,0.05365191125166156,0.028857045639666817,0.030604503874588584,0.03153621233762659,0.023093578008812385,0.02992555924708254,0.04888976679353378,0.06368401679353378,0.5482585737915446,-0.5482585737915446,0.5482585737915446,0.09774142620845538,0.5707066642763341,False,
26,latest_weighted,iteration2_local,line_reaches_x2,0.9599559579750696,3.029075460842499,1.037895036968978,0.96,0.054,0.0,0.016200000000000003,0.020151061874001685,0.028710363004048375,0.048861424878050064,0.028936262872839142,0.030589190406792147,0.03152572153706093,0.023372629944658063,0.030066678431361422,0.04875798153543656,0.06355223153543656,0.5474862567603471,-0.5474862567603471,0.5474862567603471,0.0985137432396529,0.5787021310792809,False,
