candidate_id,split,stage,log_parameter,measurement_dimension,count,segment_count,rms_nis,sqrt_mean_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,accepted_count,rejected_count,parameter_field,parameter_value_kind,parameter_value,launch_command_signature
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,2240,5,1.48982531745,0.760222494391,1.73205080757,1.73205080757,0.242225490117,false,2240,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;mag=0.22;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,2242,5,2.12907107445,0.876835523013,1.73205080757,2.12907107445,0,false,2242,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;mag=0.22;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,721,1,89.5332381788,6.64826595913,1.73205080757,89.5332381788,0,false,721,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.221973,"pair=0,0;mag=0.221973;linear=0.0180832743645;yaw=-0.0125523842871"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,58930,65,3.53196232423,1.02779225038,1.73205080757,3.53196232423,0,false,58930,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.23,-0.23;mag=0.23;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,59007,65,3.76667541805,1.05647098246,1.73205080757,3.76667541805,0,false,59007,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.23,0.23;mag=0.23;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,2240,5,0.332797295135,0.502151433604,1.73205080757,1.73205080757,1.39925351243,true,2240,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;mag=0.24;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,2236,5,0.373843539675,0.513646539547,1.73205080757,1.73205080757,1.35820726789,true,2236,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;mag=0.24;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,114938,98,6.07711382526,1.59823193394,1.73205080757,6.07711382526,0,false,114938,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,180168,99,6.69668947506,1.94763675488,1.73205080757,6.69668947506,0,false,180168,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,61501,60,4.43067414219,1.2050757425,1.73205080757,4.43067414219,0,false,61501,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.26,"pair=-0.26,-0.26;mag=0.26;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,61033,60,4.84245952188,1.288289228,1.73205080757,4.84245952188,0,false,61033,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.26,"pair=0.26,0.26;mag=0.26;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,66157,60,5.54007990295,1.34814625574,1.73205080757,5.54007990295,0,false,66157,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,"pair=-0.29,-0.29;mag=0.29;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,65551,60,7.42623005501,1.49602677613,1.73205080757,7.42623005501,0,false,65551,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.29,"pair=0.29,0.29;mag=0.29;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,67973,81,6.98626907453,1.66633340364,1.73205080757,6.98626907453,0,false,67973,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,87043,83,6.8074503859,1.67763307983,1.73205080757,6.8074503859,0,false,87043,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,27478,10,3.82050892261,1.00455104748,1.73205080757,3.82050892261,0,false,27478,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.32,"pair=-0.32,-0.32;mag=0.32;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,26921,10,2.52439494009,0.867052306193,1.73205080757,2.52439494009,0,false,26921,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.32,"pair=0.32,0.32;mag=0.32;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,101501,90,7.59717252444,1.67880570511,1.73205080757,7.59717252444,0,false,101501,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,101009,90,8.47783690773,1.68022930819,1.73205080757,8.47783690773,0,false,101009,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,7431,10,7.96828749587,1.9432100882,1.73205080757,7.96828749587,0,false,7431,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.4,"pair=-0.4,-0.4;mag=0.4;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,7428,10,9.2674656925,2.10998731867,1.73205080757,9.2674656925,0,false,7428,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.4,"pair=0.4,0.4;mag=0.4;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,2973,4,16.9736459349,2.3311027213,1.73205080757,16.9736459349,0,false,2973,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.45,"pair=-0.45,-0.45;mag=0.45;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,yaw_rate_nis,1,3720,5,10.628978833,2.33231982246,1.73205080757,10.628978833,0,false,3720,0,observed_drive_command_magnitude,observed_drive_command_magnitude,0.45,"pair=0.45,0.45;mag=0.45;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.037394,0.028471;mag=0.183737;linear=-0.10000000149;yaw=0.0259719891474"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.039191,0.037557;mag=0.186625;linear=-0.10000000149;yaw=0.0277306213975"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.182783;linear=0.10000000149;yaw=-0.0326524153352"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.184631;linear=-0.10000000149;yaw=0.0304122660309"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.1864965;linear=0.10000000149;yaw=-0.0182317560539"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.176754;linear=-0.300000011921;yaw=0.060833197087"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.179516;linear=-0.300000011921;yaw=0.0565303377807"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.188879;linear=-0.300000011921;yaw=0.0879773497581"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.175661;linear=0.300000011921;yaw=-0.0419010389596"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.176183;linear=0.300000011921;yaw=-0.0541993789375"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.17929;linear=0.300000011921;yaw=-0.0705979578197"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.235262;linear=-0.550000011921;yaw=0.0632974095643"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.2438395;linear=-0.550000011921;yaw=0.134794205427"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.250818;linear=-0.550000011921;yaw=0.114309363067"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.23121;linear=0.550000011921;yaw=-0.0882160365582"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.2346015;linear=0.550000011921;yaw=-0.122415099293"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,forward_accel_nis,1,33126,1,25.9401543171,2.23034414606,1.73205080757,25.9401543171,0,false,32123,1003,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.237663;linear=0.550000011921;yaw=-0.0940739512444"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.037394,0.028471;mag=0.183737;linear=-0.10000000149;yaw=0.0259719891474"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.039191,0.037557;mag=0.186625;linear=-0.10000000149;yaw=0.0277306213975"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.182783;linear=0.10000000149;yaw=-0.0326524153352"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.184631;linear=-0.10000000149;yaw=0.0304122660309"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.1864965;linear=0.10000000149;yaw=-0.0182317560539"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.176754;linear=-0.300000011921;yaw=0.060833197087"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.179516;linear=-0.300000011921;yaw=0.0565303377807"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.188879;linear=-0.300000011921;yaw=0.0879773497581"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.175661;linear=0.300000011921;yaw=-0.0419010389596"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.176183;linear=0.300000011921;yaw=-0.0541993789375"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.17929;linear=0.300000011921;yaw=-0.0705979578197"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.235262;linear=-0.550000011921;yaw=0.0632974095643"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.2438395;linear=-0.550000011921;yaw=0.134794205427"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.250818;linear=-0.550000011921;yaw=0.114309363067"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.23121;linear=0.550000011921;yaw=-0.0882160365582"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.2346015;linear=0.550000011921;yaw=-0.122415099293"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,right_accel_nis,1,33126,1,9.11288003408,1.32383958073,1.73205080757,9.11288003408,0,false,32653,473,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.237663;linear=0.550000011921;yaw=-0.0940739512444"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.037394,0.028471;mag=0.183737;linear=-0.10000000149;yaw=0.0259719891474"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=-0.039191,0.037557;mag=0.186625;linear=-0.10000000149;yaw=0.0277306213975"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.182783;linear=0.10000000149;yaw=-0.0326524153352"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.184631;linear=-0.10000000149;yaw=0.0304122660309"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0,0;mag=0.1864965;linear=0.10000000149;yaw=-0.0182317560539"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.1,"pair=0.351734,0.351734;mag=0.188751;linear=0.10000000149;yaw=-0.0276963133365"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.176754;linear=-0.300000011921;yaw=0.060833197087"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.179516;linear=-0.300000011921;yaw=0.0565303377807"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=-1,-1;mag=0.188879;linear=-0.300000011921;yaw=0.0879773497581"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.175661;linear=0.300000011921;yaw=-0.0419010389596"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.176183;linear=0.300000011921;yaw=-0.0541993789375"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.3,"pair=1,1;mag=0.17929;linear=0.300000011921;yaw=-0.0705979578197"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.235262;linear=-0.550000011921;yaw=0.0632974095643"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.2438395;linear=-0.550000011921;yaw=0.134794205427"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=-1,-1;mag=0.250818;linear=-0.550000011921;yaw=0.114309363067"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.23121;linear=0.550000011921;yaw=-0.0882160365582"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.2346015;linear=0.550000011921;yaw=-0.122415099293"
candidate_1_algebraic_envelope,all,SEC_30_STRAIGHT,yaw_rate_nis,1,33126,1,617.962879479,9.60991853637,1.73205080757,617.962879479,0,false,33126,0,straight_speed_mps,legacy_straight_speed_bin_mps,0.55,"pair=1,1;mag=0.237663;linear=0.550000011921;yaw=-0.0940739512444"
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,forward_accel_nis,1,254,1,2.28068096229e-05,0.0038304613374,1.73205080757,1.73205080757,1.73202800076,true,254,0,smooth_speed_mps,legacy_smooth_speed_bin_mps,,
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,right_accel_nis,1,254,1,1.50059073403e-05,0.00296957154618,1.73205080757,1.73205080757,1.73203580166,true,254,0,smooth_speed_mps,legacy_smooth_speed_bin_mps,,
candidate_1_algebraic_envelope,all,SEC_50_SMOOTH,yaw_rate_nis,1,254,1,0.0144610388861,0.0857043725672,1.73205080757,1.73205080757,1.71758976868,true,254,0,smooth_speed_mps,legacy_smooth_speed_bin_mps,,
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,1938,3,1.88316642888,0.829795207265,1.73205080757,1.88316642888,0,false,1938,0,drive_command_bin,logged_drive_command_bin,-0.25,"pair=-0.25,-0.25;mag=0.25"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,3896,6,2.2491364375,0.847418451392,1.73205080757,2.2491364375,0,false,3889,7,drive_command_bin,logged_drive_command_bin,-0.25,"pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,2199,3,3.22077352132,1.03333433373,1.73205080757,3.22077352132,0,false,2193,6,drive_command_bin,logged_drive_command_bin,-0.3,"pair=-0.3,-0.3;mag=0.3"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,4495,6,2.92963412655,0.977582276243,1.73205080757,2.92963412655,0,false,4487,8,drive_command_bin,logged_drive_command_bin,-0.3,"pair=-0.3,-0.3;mag=0.3;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,2518,3,5.18557148172,1.17148403755,1.73205080757,5.18557148172,0,false,2501,17,drive_command_bin,logged_drive_command_bin,-0.35,"pair=-0.35,-0.35;mag=0.35"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,4942,6,4.96538811173,1.14813193129,1.73205080757,4.96538811173,0,false,4920,22,drive_command_bin,logged_drive_command_bin,-0.35,"pair=-0.35,-0.35;mag=0.35;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,2023,3,2.13758742103,0.832690428147,1.73205080757,2.13758742103,0,false,2021,2,drive_command_bin,logged_drive_command_bin,0.25,"pair=0.25,0.25;mag=0.25"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,3986,6,1.90409820968,0.778895348008,1.73205080757,1.90409820968,0,false,3983,3,drive_command_bin,logged_drive_command_bin,0.25,"pair=0.25,0.25;mag=0.25;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,2403,3,2.86979571674,1.00143598747,1.73205080757,2.86979571674,0,false,2399,4,drive_command_bin,logged_drive_command_bin,0.3,"pair=0.3,0.3;mag=0.3"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,4619,6,2.79183020994,0.947061479757,1.73205080757,2.79183020994,0,false,4615,4,drive_command_bin,logged_drive_command_bin,0.3,"pair=0.3,0.3;mag=0.3;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,2527,3,3.93473058984,1.06059268603,1.73205080757,3.93473058984,0,false,2516,11,drive_command_bin,logged_drive_command_bin,0.35,"pair=0.35,0.35;mag=0.35"
candidate_1_algebraic_envelope,all,launch,forward_accel_nis,1,5075,6,3.71374455603,1.02437726816,1.73205080757,3.71374455603,0,false,5064,11,drive_command_bin,logged_drive_command_bin,0.35,"pair=0.35,0.35;mag=0.35;linear=0;yaw=0"
candidate_1_algebraic_envelope,all,launch,right_accel_nis,1,1938,3,0.489079615323,0.438171605896,1.73205080757,1.73205080757,1.24297119225,true,1938,0,drive_command_bin,logged_drive_command_bin,-0.25,"pair=-0.25,-0.25;mag=0.25"
candidate_1_algebraic_envelope,all,launch,right_accel_nis,1,3896,6,0.644061216074,0.490146765093,1.73205080757,1.73205080757,1.08798959149,true,3896,0,drive_command_bin,logged_drive_command_bin,-0.25,"pair=-0.25,-0.25;mag=0.25;linear=0;yaw=0"
