vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.0,2.133333333,C_combined_slip,0.03156106666173525,0.028608635658695637,0.06016970232043088,0.5335241250056164,-0.5335241250056164,1.0670482500112328,0.09027733331922749,-0.09027733331922749,0.012684848422764027,-0.012684848422764027,0.5335241250056164,False,0.8639749632617107,0.0,False,False,prior combined-slip surface
0.0,2.133333333,Pade_static_yield_plus_C,0.03156106666173525,0.03086797045238026,0.06242903711411551,0.5467647769991231,-0.5467647769991231,1.0935295539982461,0.09027733331922749,-0.09027733331922749,0.013021472889572831,-0.013021472889572831,0.5467647769991231,False,0.8639749632617107,0.0,False,False,Pade static yield plus rational-gated moving combined-slip residual
0.0,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.4250718374059936,-0.4250718374059936,0.8501436748119872,0.117548611120515,-0.117548611120515,0.009842877077218003,-0.009842877077218003,0.4250718374059936,False,1.124967400346126,0.12496740034612608,True,False,current raw right-contact scrub approximation
0.0,2.777777778,ForceDomainStribeck,0.041095138892176496,0.06725706312962669,0.10835220202180318,0.8192265104955805,-0.8192265104955805,1.638453020991161,0.117548611120515,-0.117548611120515,0.019863690760263935,-0.019863690760263935,0.8192265104955805,False,1.124967400346126,0.12496740034612608,True,False,projected-force utilization Stribeck rewrite
0.0,2.777777778,C_combined_slip,0.041095138892176496,0.04594735808035159,0.08704249697252808,0.694342677683192,-0.694342677683192,1.388685355366384,0.117548611120515,-0.117548611120515,0.016688699554836404,-0.016688699554836404,0.694342677683192,False,1.124967400346126,0.12496740034612608,True,False,prior combined-slip surface
0.0,2.777777778,Pade_static_yield_plus_C,0.041095138892176496,0.012256318439158732,0.05335145733133523,0.49689901752472343,-0.49689901752472343,0.9937980350494469,0.117548611120515,-0.117548611120515,0.01166897946414766,-0.01166897946414766,0.49689901752472343,False,1.124967400346126,0.12496740034612608,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.0,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.4842781852671579,-0.4842781852671579,0.9685563705343158,0.144819888879485,-0.144819888879485,0.011263384558039278,-0.011263384558039278,0.4842781852671579,False,1.385959837025553,0.38595983702555303,True,False,current raw right-contact scrub approximation
0.0,3.422222222,ForceDomainStribeck,0.050629211107823494,0.06718087063780366,0.11781008174562715,0.8779863383139576,-0.8779863383139576,1.7559726766279151,0.144819888879485,-0.144819888879485,0.021272846113456118,-0.021272846113456118,0.8779863383139576,False,1.385959837025553,0.38595983702555303,True,False,projected-force utilization Stribeck rewrite
0.0,3.422222222,C_combined_slip,0.050629211107823494,0.05323694494123266,0.10386615604905616,0.7962690699889239,-0.7962690699889239,1.5925381399778478,0.144819888879485,-0.144819888879485,0.019195302508165632,-0.019195302508165632,0.7962690699889239,False,1.385959837025553,0.38595983702555303,True,False,prior combined-slip surface
0.0,3.422222222,Pade_static_yield_plus_C,0.050629211107823494,-0.00012587320068394373,0.05050333790713955,0.483540515378559,-0.483540515378559,0.967081030757118,0.144819888879485,-0.144819888879485,0.011244630365794647,-0.011244630365794647,0.483540515378559,False,1.385959837025553,0.38595983702555303,True,False,Pade static yield plus rational-gated moving combined-slip residual
